"","unique_event_ID","same_whale_ID","ship","observer_location","count","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","wind","ship_whale_bearing","ship_speed_scaled","count_factor"
"3153","2014-07-06-S-057","2014-07-06-S-057","Volendam","Starboard",6,18.6018194,2491.319908,"BL-Blowing","good","calm",514855.8829,6370121.417,"moderate",-30.06147293,1.19497794962764,"4+"
"3154","2014-07-06-S-058","2014-07-06-S-058","Volendam","Starboard",1,19.21118044,1193.215916,"BL-Blowing","good","calm",514599.4511,6369790.559,"moderate",-55.29144987,1.3780191635964,"1"
"3155","2014-07-06-S-059","2014-07-06-S-059","Volendam","Starboard",2,19.15749278,1391.280306,"BL-Blowing","excellent","1'",514386.9153,6367610.98,"moderate",-30.1100776,1.36189234580453,"2-3"
"3156","2014-07-06-S-060","2014-07-06-S-060","Volendam","Starboard",2,19.14311305,1245.026893,"DF-Dive-fluke-up","excellent","1'",514888.5682,6366986.088,"moderate",-70.34950585,1.35757293077311,"2-3"
"3157","2014-07-06-S-061","2014-07-06-S-061","Volendam","Starboard",1,19.18466244,1191.265306,"DF-Dive-fluke-up","excellent","1'",514361.7796,6365773.195,"moderate",-30.12855981,1.37005362823493,"1"
"3158","2014-07-06-S-062","2014-07-06-S-062","Volendam","Starboard",2,19.31307412,1993.252925,"DF-Dive-fluke-up","excellent","1'",515416.9647,6365281.142,"moderate",-55.17446941,1.40862621205973,"2-3"
"3159","2014-07-06-S-064","2014-07-06-S-064","Volendam","Starboard",3,19.04776921,2992.766737,"BL-Blowing","excellent","1'",516230.2172,6360922.954,"moderate",-50.10459313,1.32893333770355,"2-3"
"3160","2014-07-06-S-066","2014-07-06-S-066","Volendam","Starboard",1,18.23069781,4490.947768,"BL-Blowing","excellent","1'",516490.6186,6347961.012,"moderate",-9.994389324,1.08349962741063,"1"
"3161","2014-07-06-S-068","2014-07-06-S-068","Volendam","Starboard",1,18.57577104,3491.635864,"DF-Dive-fluke-up","excellent","1'",515289.6572,6346178.243,"moderate",10.05742411,1.1871534857658,"1"
"3162","2014-07-06-S-070","2014-07-06-S-070","Volendam","Starboard",1,18.48985711,2792.819864,"DF-Dive-fluke-up","excellent","1'",514834.2888,6345441.228,"moderate",25.11357084,1.16134646987252,"1"
"3163","2014-07-06-S-071","2014-07-06-S-071","Volendam","Starboard",1,18.5205332,2193.257974,"DF-Dive-fluke-up","excellent","1'",517698.4005,6346406.002,"moderate",-55.15855935,1.17056102148451,"1"
"3164","2014-07-06-S-072","2014-07-06-S-072","Volendam","Starboard",1,18.2982239,801.8863747,"DF-Dive-fluke-up","excellent","1'",515021.4169,6346861.387,"moderate",90.62949813,1.10378326334535,"1"
"3165","2014-07-08-H-019","2014-07-08-H-019","Statendam","Starboard",1,12.24049758,3801.99592,"BL-Blowing","excellent","1'",434359.0615,6488754.107,"light",90.20344437,-0.715849937200743,"1"
"3166","2014-07-08-H-020","2014-07-08-H-020","Statendam","Starboard",3,12.44573394,4989.77718,"BL-Blowing","excellent","1'",441809.3154,6483797.556,"light",-50.10398706,-0.654200586456349,"2-3"
"3167","2014-07-09-S-003","2014-07-09-S-003","Zuiderdam","Port",1,12.28146965,2786.950845,"SA-Surface-active","good","1'",453771.9094,6461851.029,"light",-25.17019813,-0.703542656394585,"1"
"3168","2014-07-09-S-007","2014-07-09-S-007","Zuiderdam","Port",1,12.09525018,1485.686596,"BL-Blowing","poor","calm",448191.4779,6464840.822,"light",30.22822741,-0.759479671753195,"1"
"3169","2014-07-09-S-008","2014-07-09-S-008","Zuiderdam","Port",1,11.79887376,1988.604388,"BL-Blowing","poor","calm",447330.2915,6465774.004,"light",50.30065243,-0.848505874853601,"1"
"3170","2014-07-09-S-013","2014-07-09-S-013","Zuiderdam","Port",1,17.27203185,5488.603552,"BL-Blowing","good","calm",443080.796,6496916.319,"light",-35.10871253,0.795533430705757,"1"
"3171","2014-07-09-S-014","2014-07-09-S-014","Zuiderdam","Port",1,17.4453165,3784.555602,"BL-Blowing","excellent","1'",437156.0388,6489951.082,"light",10.0104038,0.847585056287451,"1"
"3172","2014-07-09-S-018","2014-07-09-S-018","Zuiderdam","Port",1,14.31840614,2786.288784,"BL-Blowing","excellent","1'",436689.5443,6482801.989,"light",35.14677022,-0.0916831782978874,"1"
"3173","2014-07-09-S-019","2014-07-09-S-019","Zuiderdam","Port",1,15.33411456,1787.729288,"BL-Blowing","excellent","1'",438000.6495,6481157.294,"light",45.3014113,0.213417558426418,"1"
"3174","2014-07-09-S-022","2014-07-09-S-022","Zuiderdam","Port",4,9.959357881,2589.546773,"BL-Blowing","excellent","1'",445754.5793,6477917.686,"light",-40.25149894,-1.40106371413877,"4+"
"3175","2014-07-09-S-023","2014-07-09-S-023","Zuiderdam","Port",1,12.87595691,4984.911142,"BL-Blowing","excellent","1'",439500.371,6466536.582,"light",-5.038227052,-0.524969261286554,"1"
"3176","2014-07-09-S-024","2014-07-09-S-024","Zuiderdam","Port",1,16.36997422,2985.707286,"BL-Blowing","excellent","1'",439572.8228,6466160.597,"light",-15.1130635,0.524571369092857,"1"
"3177","2014-07-09-S-025","2014-07-09-S-025","Zuiderdam","Port",1,17.750895,898.0053396,"BL-Blowing","excellent","1'",438304.4605,6467416.671,"light",90.97623901,0.939375400485944,"1"
"3178","2014-07-09-S-026","2014-07-09-S-026","Zuiderdam","Port",1,18.45394437,1492.850265,"BL-Blowing","excellent","1'",437615.8245,6464501.884,"light",-55.52505433,1.15055892177698,"1"
"3179","2014-07-09-S-027","2014-07-09-S-027","Zuiderdam","Port",1,17.87979704,5984.566434,"BL-Blowing","excellent","1'",424187.679,6460573.743,"light",10.00657922,0.9780952797297,"1"
"3180","2014-07-09-S-033","2014-07-09-S-033","Zuiderdam","Port",1,18.42323981,605.0657284,"BL-Blowing","excellent","1'",421185.5492,6460347.89,"light",-61.34952473,1.14133581828357,"1"
"3181","2014-07-11-H-002","2014-07-11-H-002","Oosterdam","Starboard",2,10.07290051,2299.180082,"BL-Blowing","excellent","calm",441428.6551,6482723.331,"light",80.40377615,-1.36695752866724,"2-3"
"3182","2014-07-13-S-002","2014-07-13-S-002","Volendam","Starboard",1,15.9435556,2391.317807,"BL-Blowing","poor-fog","1'",454514.722,6461564.624,"moderate",-30.06404366,0.396482802971724,"1"
"3183","2014-07-13-S-004","2014-07-13-S-004","Volendam","Starboard",1,7.656709723,2795.148767,"BL-Blowing","poor-fog","calm",446250.6795,6469348.688,"moderate",45.15668555,-2.09273824945735,"1"
"3184","2014-07-13-S-005","2014-07-13-S-005","Volendam","Starboard",1,8.649175401,3493.899801,"BL-Blowing","poor-fog","calm",444292.3263,6478623.216,"light",35.10973287,-1.79461921886845,"1"
"3185","2014-07-13-S-013","2014-07-13-S-013","Volendam","Starboard",1,17.29183152,743.7196724,"DF-Dive-fluke-up","good","1'",457592.7547,6461632.8,"none",-60.51075418,0.801480899275426,"1"
"3186","2014-07-13-S-015","2014-07-13-S-015","Volendam","Starboard",1,18.10030554,3491.334309,"DF-Dive-fluke-up","poor","1'",494763.2067,6442387.623,"moderate",-30.04386538,1.04433210959075,"1"
"3187","2014-07-13-S-016","2014-07-13-S-016","Volendam","Starboard",1,18.67567628,1994.412092,"DF-Dive-fluke-up","poor","1'",497951.2024,6440677.585,"moderate",-65.20510036,1.21716324223372,"1"
"3188","2014-07-13-S-019","2014-07-13-S-019","Volendam","Starboard",1,19.62910181,1491.313985,"DF-Dive-fluke-up","good","1'",510775.12,6400779.26,"light",5.106047222,1.50355530701031,"1"
"3189","2014-07-14-H-001","2014-07-14-H-001","Crown Princess","Starboard",2,9.927573605,2286.531614,"BL-Blowing","good","calm",441521.2854,6481294.668,"light",60.68911951,-1.41061114510705,"2-3"
"3190","2014-07-14-H-003","2014-07-14-H-003","Crown Princess","Starboard",2,15.44636092,6986.464549,"BL-Blowing","good","calm",443712.1373,6497936.921,"light",60.22553033,0.247134367755046,"2-3"
"3191","2014-07-14-H-020","2014-07-14-H-020","Crown Princess","Starboard",1,10.22206433,7472.491756,"BL-Blowing","good","calm",442049.6209,6500919.959,"light",-30.10403312,-1.32215137123221,"1"
"3192","2014-07-14-H-021","2014-07-14-H-021","Crown Princess","Starboard",1,18.27163689,5184.124027,"BL-Blowing","good","calm",433871.6992,6489271.848,"light",55.28971383,1.09579699860778,"1"
"3193","2014-07-14-H-022","2014-07-14-H-022","Crown Princess","Starboard",1,11.82731392,4983.002922,"BL-Blowing","good","calm",442292.8803,6484184.981,"light",-60.29321082,-0.839962956829393,"1"
"3194","2014-07-16-S-003","2014-07-16-S-003","Zuiderdam","Port",1,11.39063737,3499.314608,"BL-Blowing","good","calm",440431.3598,6470934.19,"light",-80.25239485,-0.971132822601726,"1"
"3195","2014-07-16-S-004","2014-07-16-S-004","Zuiderdam","Port",2,11.57441637,4984.911142,"BL-Blowing","good","calm",444113.8171,6477677.159,"light",-5.038227052,-0.915928881007487,"2-3"
"3196","2014-07-16-S-005","2014-07-16-S-005","Zuiderdam","Port",2,8.839633303,2984.546482,"BL-Blowing","good","calm",444734.5076,6477829.682,"light",4.987350653,-1.73740905395206,"2-3"
"3197","2014-07-16-S-010","2014-07-16-S-010","Zuiderdam","Port",1,11.71055084,1070.004051,"DF-Dive-fluke-up","good","calm",440689.5036,6478010.279,"light",-90.81930092,-0.875036508479383,"1"
"3198","2014-07-16-S-011","2014-07-16-S-011","Zuiderdam","Port",2,9.518918399,3491.713462,"BL-Blowing","good","calm",441945.2558,6483746.419,"light",65.2136675,-1.53336389772953,"2-3"
"3199","2014-07-16-S-017","2014-07-16-S-017","Zuiderdam","Port",2,11.43227026,5788.604098,"BL-Blowing","good","1'",441202.4216,6482592.328,"light",-35.10307838,-0.958627043225631,"2-3"
"3200","2014-07-16-S-018","2014-07-16-S-018","Zuiderdam","Port",1,10.41604215,5490.588653,"BL-Blowing","good","1'",441629.3429,6482865.803,"light",-45.12765422,-1.26388388557902,"1"
"3201","2014-07-16-S-023","2014-07-16-S-023","Zuiderdam","Port",1,8.999269744,2989.549204,"DF-Dive-fluke-up","excellent","1'",442112.9303,6479550.418,"moderate",-40.21784815,-1.68945710750945,"1"
"3202","2014-07-16-S-024","2014-07-16-S-024","Zuiderdam","Port",1,13.67111444,202.0169221,"DF-Dive-fluke-up","excellent","1'",440325.6285,6467744.921,"moderate",-94.34352547,-0.286118087625043,"1"
"3203","2014-07-16-S-025","2014-07-16-S-025","Zuiderdam","Port",1,16.38896595,4985.719954,"BL-Blowing","excellent","2'",428290.929,6460760.543,"moderate",-15.06770825,0.530276146862317,"1"
"3204","2014-07-16-S-026","2014-07-16-S-026","Zuiderdam","Port",2,16.36321554,4986.289316,"DF-Dive-fluke-up","excellent","2'",428219.7029,6460192.45,"moderate",-20.08172501,0.522541181879007,"2-3"
"3205","2014-07-16-S-029","2014-07-16-S-029","Zuiderdam","Port",1,18.88470424,898.0053396,"BL-Blowing","excellent","2'",422597.3216,6462182.242,"moderate",90.97623901,1.27995152215364,"1"
"3206","2014-07-16-S-031","2014-07-16-S-031","Zuiderdam","Port",1,18.31561265,1985.702379,"DF-Dive-fluke-up","excellent","2'",418693.0482,6461811.834,"moderate",30.17075772,1.10900653444486,"1"
"3207","2014-07-18-H-002","2014-07-18-H-002","Statendam","Starboard",1,13.00285626,5388.430381,"DF-Dive-fluke-up","excellent","calm",439713.2973,6485828.227,"light",30.09550719,-0.486850954484651,"1"
"3208","2014-07-18-H-003","2014-07-18-H-003","Statendam","Starboard",2,12.534828,2694.476684,"BL-Blowing","excellent","calm",441145.8905,6483227.144,"light",60.28828725,-0.62743831609557,"2-3"
"3209","2014-07-18-H-004","2014-07-18-H-004","Statendam","Starboard",1,12.6374716,3391.149889,"DF-Dive-fluke-up","excellent","calm",440331.3474,6485544.442,"light",45.1971267,-0.596606005007674,"1"
"3210","2014-07-18-H-005","2014-07-18-H-005","Statendam","Starboard",2,12.55846598,2834.161233,"BL-Blowing","excellent","calm",439815.2612,6486254.193,"light",40.2193963,-0.620337887497494,"2-3"
"3211","2014-07-18-H-007","2014-07-18-H-007","Statendam","Starboard",3,12.4814885,7487.04741,"BL-Blowing","excellent","calm",441431.6724,6493280.434,"light",20.05233404,-0.643460552818296,"2-3"
"3212","2014-07-18-H-009","2014-07-18-H-009","Statendam","Starboard",1,14.46534539,6490.170607,"BL-Blowing","excellent","calm",441979.1969,6495447.799,"light",40.09580692,-0.0475452421087627,"1"
"3213","2014-07-18-H-011","2014-07-18-H-011","Statendam","Starboard",1,15.68483527,4986.493638,"BL-Blowing","excellent","calm",438943.7607,6499860.194,"light",15.06531864,0.318767819287179,"1"
"3214","2014-07-18-H-012","2014-07-18-H-012","Statendam","Starboard",1,16.06971392,3495.682181,"BL-Blowing","excellent","calm",439403.1466,6499784.464,"light",65.22924881,0.434378517546879,"1"
"3215","2014-07-18-H-013","2014-07-18-H-013","Statendam","Starboard",1,16.0388587,3695.509944,"BL-Blowing","excellent","calm",432718.5185,6497101.008,"light",-80.21601093,0.425110158470175,"1"
"3216","2014-07-18-H-030","2014-07-18-H-030","Statendam","Starboard",2,17.43127252,2987.030799,"BL-Blowing","excellent","calm",437252.0502,6491507.028,"none",20.13117631,0.843366494581975,"2-3"
"3217","2014-07-18-H-036","2014-07-18-H-036","Statendam","Starboard",1,13.36101766,3488.313485,"BL-Blowing","excellent","calm",440548.0468,6484503.191,"none",-45.1451786,-0.379265642741141,"1"
"3218","2014-07-20-S-003","2014-07-20-S-003","Volendam","Port",2,13.32594221,4992.837813,"BL-Blowing","good","1'",455765.2033,6460065.632,"light",-25.06352755,-0.389801683818694,"2-3"
"3219","2014-07-20-S-008","2014-07-20-S-008","Volendam","Port",1,13.94714991,2601.190099,"BL-Blowing","good","1'",451570.9952,6460859.973,"light",-85.19715719,-0.203201943975234,"1"
"3220","2014-07-20-S-009","2014-07-20-S-009","Volendam","Port",1,14.92642207,691.4593758,"BL-Blowing","good","1'",444164.4299,6471393.019,"light",35.28296731,0.0909539885606027,"1"
"3221","2014-07-20-S-011","2014-07-20-S-011","Volendam","Port",1,13.12986014,4491.00861,"BL-Blowing","good","1'",441705.1018,6482131.682,"light",20.01446505,-0.448701248730666,"1"
"3222","2014-07-20-S-013","2014-07-20-S-013","Volendam","Port",1,16.29695451,3192.769125,"BL-Blowing","good","1'",441532.3987,6482701.92,"light",50.09804117,0.502637547458894,"1"
"3223","2014-07-20-S-020","2014-07-20-S-020","Volendam","Port",2,13.52534771,3199.623889,"BL-Blowing","poor","1'",441852.2598,6483396.915,"light",-75.16165499,-0.329903819668982,"2-3"
"3224","2014-07-20-S-022","2014-07-20-S-022","Volendam","Port",1,13.44968061,1201.92428,"DF-Dive-fluke-up","poor","1'",440081.3178,6482765.096,"light",-90.41997682,-0.352632870153561,"1"
"3225","2014-07-20-S-024","2014-07-20-S-024","Volendam","Port",1,12.26031086,501.8180636,"BL-Blowing","poor","1'",443127.7131,6475562.579,"light",-91.00594576,-0.709898380429239,"1"
"3226","2014-07-20-S-025","2014-07-20-S-025","Volendam","Port",1,17.57909572,1996.537811,"DF-Dive-fluke-up","good","1'",448468.9963,6466019.609,"moderate",-55.24002379,0.887769953622853,"1"
"3227","2014-07-20-S-026","2014-07-20-S-026","Volendam","Port",2,15.54114783,1994.412092,"BL-Blowing","good","1'",452240.9821,6461549.023,"moderate",65.20510036,0.275606668962138,"2-3"
"3228","2014-07-20-S-030","2014-07-20-S-030","Volendam","Port",2,18.35151406,2398.828929,"BL-Blowing","good","2'",518111.675,6374858.779,"strong",-70.21407443,1.11979067920999,"2-3"
"3229","2014-07-20-S-031","2014-07-20-S-031","Volendam","Port",1,17.20732647,2001.179761,"DF-Dive-fluke-up","good","2'",517988.4177,6374062.443,"strong",-85.25627084,0.776097085865743,"1"
"3230","2014-07-20-S-032","2014-07-20-S-032","Volendam","Port",1,18.28571819,991.2720658,"DF-Dive-fluke-up","good","2'",516805.3849,6359871.429,"strong",-5.159542294,1.10002677057722,"1"
"3231","2014-07-21-H-010","2014-07-21-H-010","Coral Princess","Starboard",1,11.62750834,5488.103909,"BL-Blowing","excellent","1'",436350.6297,6486078.368,"light",20.05622935,-0.899980997892425,"1"
"3232","2014-07-21-H-014","2014-07-21-H-014","Coral Princess","Starboard",1,11.42817595,2692.38026,"BL-Blowing","excellent","1'",436058.5676,6486270.671,"light",50.22560523,-0.959856901098993,"1"
"3233","2014-07-22-H-002","2014-07-22-H-002","Westerdam","Starboard",3,13.22624392,3838.596892,"BL-Blowing","excellent","calm",440584.2232,6482561.707,"light",30.13257565,-0.419749276188907,"2-3"
"3234","2014-07-22-H-005","2014-07-22-H-005","Westerdam","Starboard",1,12.99687955,2693.4252,"SA-Surface-active","excellent","calm",440905.2102,6482999.247,"light",55.27358672,-0.488646251824205,"1"
"3235","2014-07-22-H-006","2014-07-22-H-006","Westerdam","Starboard",1,12.69832595,2548.762497,"BL-Blowing","excellent","calm",441337.7046,6483269.36,"light",65.31034559,-0.578326441057738,"1"
"3236","2014-07-22-H-008","2014-07-22-H-008","Westerdam","Starboard",1,12.48341162,3789.258779,"SA-Surface-active","excellent","calm",435109.5416,6489087.519,"light",-50.14619891,-0.642882881788642,"1"
"3237","2014-07-22-H-012","2014-07-22-H-012","Westerdam","Starboard",2,15.54780565,5490.321158,"BL-Blowing","excellent","calm",441064.4472,6496597.855,"light",40.11191286,0.277606559626605,"2-3"
"3238","2014-07-22-H-028","2014-07-22-H-028","Westerdam","Starboard",1,14.27201327,287.4868159,"BL-Blowing","excellent","1'",431441.9463,6507333.578,"moderate",-41.52676449,-0.105618770970984,"1"
"3239","2014-07-22-H-030","2014-07-22-H-030","Westerdam","Starboard",1,14.57027363,4985.856765,"BL-Blowing","excellent","1'",442234.2236,6498543.36,"moderate",-20.03460717,-0.0160266658157896,"1"
"3240","2014-07-22-H-031","2014-07-22-H-031","Westerdam","Starboard",1,14.70003794,5986.247452,"BL-Blowing","excellent","1'",436926.891,6487859.074,"moderate",10.04261865,0.0229522239934735,"1"
"3241","2014-07-22-H-032","2014-07-22-H-032","Westerdam","Starboard",1,14.58562917,4494.576979,"BL-Blowing","excellent","1'",434415.0252,6489837.768,"moderate",60.17061833,-0.0114141348230865,"1"
"3242","2014-07-22-H-033","2014-07-22-H-033","Westerdam","Starboard",1,14.82470788,5587.230448,"BL-Blowing","excellent","1'",436520.7764,6485742.972,"moderate",20.06942763,0.0604008556995837,"1"
"3243","2014-07-22-H-035","2014-07-22-H-035","Westerdam","Starboard",1,15.11259638,5487.230158,"BL-Blowing","excellent","1'",436406.1166,6483877.66,"moderate",20.07069289,0.146877438658751,"1"
"3244","2014-07-22-H-037","2014-07-22-H-037","Westerdam","Starboard",1,14.55757113,4387.226091,"BL-Blowing","excellent","1'",436630.1867,6483664.804,"moderate",20.08841765,-0.0198422707984095,"1"
"3245","2014-07-23-S-002","2014-07-23-S-002","Zuiderdam","Starboard",1,13.02368464,5785.270729,"BL-Blowing","excellent","1'",456594.4914,6459361.945,"light",-25.04608647,-0.480594479734965,"1"
"3246","2014-07-23-S-004","2014-07-23-S-004","Zuiderdam","Starboard",1,13.64735637,3189.571142,"DF-Dive-fluke-up","good","1'",451241.2722,6461178.608,"moderate",-55.20453028,-0.29325458912234,"1"
"3247","2014-07-23-S-005","2014-07-23-S-005","Zuiderdam","Starboard",1,13.94274937,5984.914707,"BL-Blowing","good","1'",446415.8733,6465740.445,"moderate",5.031839794,-0.204523787891803,"1"
"3248","2014-07-23-S-006","2014-07-23-S-006","Zuiderdam","Starboard",1,12.73131445,2984.896885,"DF-Dive-fluke-up","good","1'",444742.4203,6465864.124,"moderate",5.063840893,-0.568417282626788,"1"
"3249","2014-07-23-S-007","2014-07-23-S-007","Zuiderdam","Starboard",1,12.00089893,3484.55307,"DF-Dive-fluke-up","good","1'",443446.8155,6465861.352,"moderate",-10.01129951,-0.787821108448048,"1"
"3250","2014-07-23-S-008","2014-07-23-S-008","Zuiderdam","Starboard",2,13.22165292,5686.965016,"BL-Blowing","good","1'",446885.9734,6476843.768,"moderate",25.08340711,-0.421128330900594,"2-3"
"3251","2014-07-23-S-009","2014-07-23-S-009","Zuiderdam","Starboard",1,13.73693144,5387.737147,"BL-Blowing","good","calm",447222.7807,6477680.307,"light",30.09977328,-0.266347831916241,"1"
"3252","2014-07-23-S-010","2014-07-23-S-010","Zuiderdam","Starboard",2,13.06253889,1298.003635,"BL-Blowing","good","calm",437772.8937,6481331.924,"light",-90.67538003,-0.468923354374135,"2-3"
"3253","2014-07-23-S-011","2014-07-23-S-011","Zuiderdam","Starboard",1,13.14796202,3185.256497,"BL-Blowing","good","calm",436621.817,6485522.751,"light",-25.08370528,-0.44326376606798,"1"
