unique_event_ID,same_whale_ID,new_dist_shore_whale_m,nearest_X_land_UTM,nearest_Y_land_UTM
2015-06-28-K-040,2015-06-28-K-040,812.059485,442816.473,6496050.004
2015-06-28-K-041,2015-06-28-K-041,492.296876,433706.7974,6489540.218
2015-06-29-K-029,2015-06-29-K-029,1999.329007,434675.1361,6497491.731
2015-06-29-K-033,2015-06-29-K-033,970.948972,433715.0079,6489530.333
2015-06-30-K-026,2015-06-30-K-026,814.07184,439419.0737,6500407.938
2015-07-05-K-003,2015-07-05-K-003,411.963461,444156.3271,6488741.676
2015-07-05-K-004,2015-07-05-K-004,1075.480968,443483.6794,6491268.893
2015-07-05-K-007,2015-07-05-K-007,174.705782,443543.3369,6492865.997
2015-07-05-K-008,2015-07-05-K-008,1278.901617,444384.9722,6493823.073
2015-06-30-K-036,2015-06-30-K-036,630.390144,436151.1577,6485717.44
2015-06-30-K-038,2015-06-30-K-038,229.528644,436325.6849,6491696.79
2015-07-05-K-045,2015-07-05-K-045,1176.721019,407307.3825,6523694.805
2015-07-05-K-050,2015-07-05-K-050,33.181885,439416.8465,6500449.806
2015-07-05-K-051,2015-07-05-K-051,1282.693986,444388.4615,6493835.135
2015-06-30-K-041,2015-06-30-K-041,126.935606,436652.6449,6481626.14
2015-07-03-K-002,2015-07-03-K-002,436.63194,439374.3201,6500435.392
2015-07-03-K-007,2015-07-03-K-007,670.781064,439434.7416,6500447.199
2015-07-03-K-009,2015-07-03-K-009,2948.657997,428854.9514,6504657.379
2015-07-03-K-035,2015-07-03-K-035,2389.527166,438120.4338,6504156.579
2015-07-03-K-036,2015-07-03-K-036,973.843374,434880.928,6515715.169
2015-07-03-K-040,2015-07-03-K-040,1126.24278,439419.0737,6500407.938
2015-07-03-K-045,2015-07-03-K-045,25.759381,435735.8812,6482402.776
2015-07-05-K-002,2015-07-05-K-002,705.534398,441173.51,6488205.447
2015-07-05-K-010,2015-07-05-K-010,2122.65721,442726.783,6496114.516
2015-07-05-K-012,2015-07-05-K-012,2576.388844,442648.3939,6496199.858
2015-07-05-K-013,2015-07-05-K-013,1591.020865,442639.6063,6500860.584
2015-07-05-K-014,2015-07-05-K-014,710.453743,442378.0456,6501683.817
2015-07-05-K-016,2015-07-05-K-016,0,439271.9846,6500643.957
2015-07-05-K-017,2015-07-05-K-017,810.866794,439035.6759,6501158.11
2015-07-05-K-018,2015-07-05-K-018,894.959762,439066.0804,6501176.751
2015-07-06-K-003,2015-07-06-K-003,3112.525358,436523.4942,6494039.656
2015-07-06-K-006,2015-07-06-K-006,2643.517097,431554.3232,6499211.174
2015-07-06-K-019,2015-07-06-K-019,1480.080776,424860.9885,6509800.431
2015-07-06-K-020,2015-07-06-K-020,290.912829,435685.6759,6496188.727
2015-07-06-K-021,2015-07-06-K-021,0,434267.8969,6496814.086
2015-07-06-K-022,2015-07-06-K-022,52.638947,435061.3996,6496975.355
2015-07-06-K-024,2015-07-06-K-024,1.401342,443732.2067,6489255.142
2015-07-06-K-027,2015-07-06-K-027,164.016583,435680.7694,6483593.586
2015-07-06-K-030,2015-07-06-K-030,421.736117,437447.4923,6481181.962
2015-07-07-K-004,2015-07-07-K-004,449.60914,441383.5101,6488521.732
2015-07-07-K-005,2015-07-07-K-005,304.722936,443522.2606,6490369.729
2015-07-07-K-006,2015-07-07-K-006,1314.832989,444378.525,6493800.785
2015-07-07-K-008,2015-07-07-K-008,2098.815789,439419.0737,6500407.938
2015-07-07-K-010,2015-07-07-K-010,1557.589228,439350.4514,6500895.372
2015-07-07-K-011,2015-07-07-K-011,305.848733,439434.7416,6500447.199
2015-07-07-K-012,2015-07-07-K-012,1376.227327,439434.7416,6500447.199
2015-07-07-K-036,2015-07-07-K-036,114.130328,439587.3963,6509327.827
2015-07-07-K-037,2015-07-07-K-037,1464.183915,439696.4855,6508952.33
2015-07-07-K-039,2015-07-07-K-039,1405.100001,442701.1649,6500648.994
2015-07-07-K-040,2015-07-07-K-040,1549.227449,439253.3923,6500577.447
2015-07-07-K-043,2015-07-07-K-043,1682.99241,439419.0737,6500407.938
2015-07-07-K-044,2015-07-07-K-044,247.641191,441547.3306,6487979.011
2015-07-10-K-002,2015-07-10-K-002,184.906955,432785.7075,6488804.041
2015-07-10-K-003,2015-07-10-K-003,2882.553896,441383.5101,6488521.732
2015-07-10-K-007,2015-07-10-K-007,280.556732,442616.6339,6496323.746
2015-07-10-K-008,2015-07-10-K-008,511.035905,442648.3939,6496199.858
2015-07-10-K-009,2015-07-10-K-009,264.000115,442710.3879,6496376.08
2015-07-18-K-015,2015-07-18-K-015,3863.437865,425046.1902,6509779.016
2015-07-18-K-016,2015-07-18-K-016,4408.020793,428923.5867,6504635.736
2015-07-18-K-017,2015-07-18-K-017,410.02885,439374.3201,6500435.392
2015-07-18-K-018,2015-07-18-K-018,1089.671722,444388.4615,6493835.135
2015-07-18-K-020,2015-07-18-K-020,1037.964003,436135.1857,6483315.53
2015-07-18-K-021,2015-07-18-K-021,777.364487,436297.6729,6482819.013
2015-07-18-K-022,2015-07-18-K-022,44.6345,437103.6565,6481516.275
2015-07-18-K-023,2015-07-18-K-023,642.323334,440080.0544,6485673.365
2015-07-21-K-032,2015-07-21-K-032,485.523621,438489.2865,6504031.388
2015-07-21-K-034,2015-07-21-K-034,567.566173,442886.921,6496076.585
2015-07-28-K-005,2015-07-28-K-005,2290.61842,438120.4338,6504156.579
2015-07-28-K-006,2015-07-28-K-006,3157.169095,429259.0202,6504197.608
2015-07-28-K-007,2015-07-28-K-007,2337.321465,423936.4398,6506675.986
2015-07-28-K-030,2015-07-28-K-030,3713.123795,428854.9514,6504657.379
2015-07-28-K-041,2015-07-28-K-041,2885.549651,443395.9482,6492819.285
2015-07-28-K-042,2015-07-28-K-042,2478.964659,443395.9482,6492819.285
2015-07-28-K-045,2015-07-28-K-045,765.930321,441343.5449,6488479.257
2015-07-28-K-046,2015-07-28-K-046,2356.024817,443395.9396,6492695.678
2015-08-11-K-004,2015-08-11-K-004,2124.242575,431554.3232,6499211.174
2015-08-11-K-005,2015-08-11-K-005,515.073243,429521.0863,6503711.985
2015-08-11-K-006,2015-08-11-K-006,3014.159945,425046.1902,6509779.016
2015-08-11-K-021,2015-08-11-K-021,141.679289,425012.7954,6509746.332
2015-08-14-K-017,2015-08-14-K-017,3041.20229,436545.1686,6493953.498
2015-08-14-K-019,2015-08-14-K-019,1738.463855,442612.3231,6496340.561
2015-08-14-K-020,2015-08-14-K-020,2285.804652,434752.1262,6497483.225
2015-08-14-K-022,2015-08-14-K-022,2412.236213,438120.4338,6504156.579
2015-08-14-K-023,2015-08-14-K-023,1860.058763,429104.0973,6504444.504
2015-08-14-K-024,2015-08-14-K-024,4450.186469,431888.8479,6512807.327
2015-08-14-K-026,2015-08-14-K-026,2101.054427,415895.4565,6516280.601
2015-07-21-K-036,2015-07-21-K-036,1237.459924,443457.6378,6492850.252
2015-07-28-K-031,2015-07-28-K-031,682.436813,424860.9885,6509800.431
2015-07-28-K-032,2015-07-28-K-032,2979.440183,425063.2633,6509839.436
2015-07-28-K-036,2015-07-28-K-036,3952.979083,429150.9365,6504386.91
2015-07-28-K-038,2015-07-28-K-038,3912.135371,429150.9365,6504386.91
2015-07-28-K-039,2015-07-28-K-039,1752.551426,439419.0737,6500407.938
2015-07-22-K-004,2015-07-22-K-004,0,434311.5436,6487757.059
2015-07-22-K-005,2015-07-22-K-005,237.028879,433976.3261,6487986.716
2015-07-22-K-007,2015-07-22-K-007,495.408,436222.4126,6491679.779
2015-07-22-K-008,2015-07-22-K-008,0,445232.9458,6494632.023
2015-07-22-K-009,2015-07-22-K-009,1053.400118,442816.473,6496050.004
2015-07-22-K-011,2015-07-22-K-011,1653.605828,443395.9482,6492819.285
2015-07-22-K-014,2015-07-22-K-014,329.7582,442939.6542,6500724.088
2015-07-22-K-015,2015-07-22-K-015,350.272484,429488.6744,6502469.697
2015-07-10-K-043,2015-07-10-K-043,577.548594,433715.0079,6489530.333
2015-07-14-K-036,2015-07-14-K-036,535.355482,443459.7619,6491704.199
2015-07-14-K-037,2015-07-14-K-037,2045.403795,443395.9482,6492819.285
2015-07-14-K-039,2015-07-14-K-039,977.07743,438402.1474,6503669.149
2015-07-14-K-040,2015-07-14-K-040,518.05847,438489.2865,6504031.388
2015-07-14-K-041,2015-07-14-K-041,41.783293,434977.2045,6497075.667
2015-07-14-K-044,2015-07-14-K-044,4047.75637,433069.1364,6512834.393
2015-07-14-K-045,2015-07-14-K-045,2183.272645,425046.1902,6509779.016
2015-07-21-K-003,2015-07-21-K-003,53.073843,441835.3497,6482049.84
2015-07-21-K-004,2015-07-21-K-004,630.625984,434394.0189,6487834.414
2015-07-21-K-007,2015-07-21-K-007,75.1394,444844.1263,6487924.9
2015-07-21-K-008,2015-07-21-K-008,1564.292402,443519.9739,6490397.174
2015-07-21-K-009,2015-07-21-K-009,669.711659,443402.0257,6492675.965
2015-08-09-K-005,2015-08-09-K-005,530.979067,442657.413,6500746.059
2015-07-18-K-025,2015-07-18-K-025,1412.123503,440073.5675,6485831.054
2015-07-19-K-002,2015-07-19-K-002,155.470702,444221.0531,6489520.462
2015-07-19-K-003,2015-07-19-K-003,415.524464,441383.5101,6488521.732
2015-07-19-K-005,2015-07-19-K-005,0,435408.8617,6496350.263
2015-07-19-K-007,2015-07-19-K-007,2453.466483,439033.4412,6501128.41
2015-07-19-K-008,2015-07-19-K-008,1178.574686,438120.4338,6504156.579
2015-07-19-K-029,2015-07-19-K-029,737.751312,429259.0202,6504197.608
2015-07-19-K-032,2015-07-19-K-032,1045.765606,442816.473,6496050.004
2015-07-19-K-033,2015-07-19-K-033,324.758929,441191.0297,6488310.613
2015-07-19-K-035,2015-07-19-K-035,401.989877,433579.1278,6487487.706
2015-07-19-K-036,2015-07-19-K-036,1184.20139,437302.6791,6481424.272
2015-07-21-K-002,2015-07-21-K-002,485.432988,441811.3124,6481466.431
2015-07-21-K-014,2015-07-21-K-014,2267.822096,428923.5867,6504635.736
2015-07-21-K-029,2015-07-21-K-029,1620.663845,427480.303,6513283.051
2015-07-21-K-030,2015-07-21-K-030,1454.741621,428468.9282,6513022.148
2015-07-21-K-040,2015-07-21-K-040,2058.165478,434489.5693,6487714.532
2015-07-21-K-041,2015-07-21-K-041,9.34901,433957.0499,6487971.532
2015-07-21-K-043,2015-07-21-K-043,300.032877,441634.8866,6487977.679
2015-07-21-K-046,2015-07-21-K-046,286.539872,435630.4604,6484333.071
2015-07-21-K-047,2015-07-21-K-047,548.08218,437379.8074,6480677.969
2015-07-22-K-034,2015-07-22-K-034,510.039578,428923.5867,6504635.736
2015-07-22-K-035,2015-07-22-K-035,1489.028343,438684.1327,6509441.322
2015-07-22-K-036,2015-07-22-K-036,487.169891,438608.7849,6509595.43
2015-07-22-K-037,2015-07-22-K-037,1800.602699,440545.9152,6513060.521
2015-07-22-K-041,2015-07-22-K-041,2193.222121,442768.996,6500623.363
2015-07-22-K-042,2015-07-22-K-042,1176.740429,443159.3893,6501093.836
2015-07-22-K-046,2015-07-22-K-046,2222.242398,443459.7619,6491704.199
2015-07-22-K-047,2015-07-22-K-047,1130.328717,435899.7996,6486334.917
2015-07-22-K-048,2015-07-22-K-048,2573.970744,436347.6924,6491739.76
2015-07-22-K-051,2015-07-22-K-051,628.076527,443526.0329,6490324.452
2015-07-22-K-053,2015-07-22-K-053,14.160865,434196.4667,6487944.993
2015-07-27-K-002,2015-07-27-K-002,2322.38737,436725.8909,6492616.757
2015-07-27-K-003,2015-07-27-K-003,2580.976888,443395.9396,6492695.678
2015-08-04-K-026,2015-08-04-K-026,2218.532859,438211.3223,6504195.494
2015-08-04-K-028,2015-08-04-K-028,386.314767,428923.5867,6504635.736
2015-08-04-K-030,2015-08-04-K-030,2109.599584,424108.1724,6503909.177
2015-08-04-K-031,2015-08-04-K-031,817.363622,424587.0338,6503449.151
2015-08-04-K-033,2015-08-04-K-033,1448.880967,423936.4398,6506675.986
2015-08-04-K-048,2015-08-04-K-048,116.363229,411888.4818,6519936.521
2015-08-04-K-050,2015-08-04-K-050,3829.417378,429491.1559,6503819.152
2015-08-07-K-053,2015-08-07-K-053,2330.7142,436535.5799,6493991.614
2015-08-07-K-055,2015-08-07-K-055,1826.864291,436743.1999,6492754.107
2015-08-07-K-057,2015-08-07-K-057,140.467877,436027.2144,6485995.486
2015-07-27-K-006,2015-07-27-K-006,2284.298497,442612.3231,6496340.561
2015-07-27-K-022,2015-07-27-K-022,1681.151103,428923.5867,6504635.736
2015-07-27-K-025,2015-07-27-K-025,978.633254,429521.0863,6503711.985
2015-07-27-K-027,2015-07-27-K-027,981.715616,443560.5976,6492869.168
2015-07-27-K-028,2015-07-27-K-028,1882.525492,436151.1577,6485717.44
2015-07-28-K-002,2015-07-28-K-002,1692.601795,442648.3939,6496199.858
2015-07-28-K-004,2015-07-28-K-004,1316.566061,438135.465,6503946.506
2015-07-28-K-047,2015-07-28-K-047,1171.608983,436263.1115,6491686.483
2015-07-28-K-048,2015-07-28-K-048,113.135181,440106.3987,6485995.862
2015-07-28-K-049,2015-07-28-K-049,731.085532,436135.1857,6483315.53
2015-07-28-K-100,2015-07-28-K-100,0,440170.5411,6486340.505
2015-08-04-K-006,2015-08-04-K-006,179.882614,443833.6979,6490802.969
2015-08-04-K-007,2015-08-04-K-007,2262.965935,441383.5101,6488521.732
2015-08-04-K-008,2015-08-04-K-008,2875.31936,443459.7619,6491704.199
2015-08-04-K-012,2015-08-04-K-012,1806.07862,443459.7619,6491704.199
2015-08-04-K-014,2015-08-04-K-014,1477.73007,442648.3939,6496199.858
2015-08-04-K-017,2015-08-04-K-017,1547.369965,444388.4615,6493835.135
2015-08-04-K-018,2015-08-04-K-018,1143.323959,442648.3939,6496199.858
2015-08-04-K-019,2015-08-04-K-019,1014.27679,442612.3231,6496340.561
2015-08-04-K-020,2015-08-04-K-020,2365.286319,442768.996,6500623.363
2015-08-04-K-022,2015-08-04-K-022,2192.498153,439419.0737,6500407.938
2015-08-04-K-024,2015-08-04-K-024,1630.759747,442396.1637,6502972.738
2015-08-04-K-051,2015-08-04-K-051,763.574954,445490.3948,6495229.87
2015-08-04-K-052,2015-08-04-K-052,273.354836,436326.093,6491697.587
2015-08-04-K-055,2015-08-04-K-055,248.445015,435992.3119,6486169.355
2015-08-05-K-003,2015-08-05-K-003,2992.94839,443459.7619,6491704.199
2015-08-05-K-005,2015-08-05-K-005,1341.563274,436545.1686,6493953.498
2015-08-05-K-009,2015-08-05-K-009,1280.017501,439035.6759,6501158.11
2015-08-05-K-012,2015-08-05-K-012,3030.291563,428923.5867,6504635.736
2015-08-05-K-032,2015-08-05-K-032,3529.672705,429255.832,6512977.576
2015-08-05-K-034,2015-08-05-K-034,3529.660979,438132.6962,6503980.95
2015-08-05-K-035,2015-08-05-K-035,2621.023255,434675.1361,6497491.731
2015-08-05-K-036,2015-08-05-K-036,2548.24225,436325.6849,6491696.79
2015-08-05-K-037,2015-08-05-K-037,3127.97932,442612.3231,6496340.561
2015-08-05-K-039,2015-08-05-K-039,3123.898525,436743.1999,6492754.107
2015-08-05-K-041,2015-08-05-K-041,0,433842.4803,6488604.448
2015-08-07-K-002,2015-08-07-K-002,2342.398115,443395.9482,6492819.285
2015-08-07-K-004,2015-08-07-K-004,1114.241145,442816.473,6496050.004
2015-08-07-K-005,2015-08-07-K-005,0,442879.4369,6496183.759
2015-08-07-K-006,2015-08-07-K-006,50.083644,435811.0716,6495636.931
2015-08-07-K-008,2015-08-07-K-008,3349.137186,438120.4338,6504156.579
2015-08-07-K-011,2015-08-07-K-011,2276.549985,431888.8479,6512807.327
2015-08-07-K-040,2015-08-07-K-040,1997.987534,425046.1902,6509779.016
2015-08-07-K-041,2015-08-07-K-041,490.918371,425046.1902,6509779.016
2015-08-07-K-042,2015-08-07-K-042,1033.772368,424865.6047,6509856.419
2015-08-07-K-044,2015-08-07-K-044,3054.064323,425046.1902,6509779.016
2015-08-07-K-045,2015-08-07-K-045,1099.84891,431531.9862,6498846.668
2015-08-07-K-051,2015-08-07-K-051,546.162578,439066.0804,6501176.751
2015-08-07-K-052,2015-08-07-K-052,73.849758,435263.5974,6496887.218
2015-08-07-K-059,2015-08-07-K-059,885.231806,437272.0799,6480313.708
2015-08-09-K-032,2015-08-09-K-032,0,441885.5974,6483116.413
2015-08-09-K-034,2015-08-09-K-034,270.021365,443375.9201,6483906.707
2015-08-09-K-035,2015-08-09-K-035,120.399285,435660.0184,6483657.099
2015-08-11-K-002,2015-08-11-K-002,2801.743459,435431.2295,6496945.641
2015-08-14-K-008,2015-08-14-K-008,456.078331,443395.9437,6492754.736
2015-08-14-K-009,2015-08-14-K-009,582.622919,443395.9482,6492819.285
2015-08-19-K-013,2015-08-19-K-013,2021.530099,425002.7248,6509908.574
2015-08-14-K-006,2015-08-14-K-006,875.705452,443459.0578,6489620.73
2015-08-14-K-007,2015-08-14-K-007,10.434007,444204.9625,6489176.396
2015-08-14-K-015,2015-08-14-K-015,3111.711547,443395.9482,6492819.285
2015-08-14-K-016,2015-08-14-K-016,2747.635864,442648.3939,6496199.858
2015-08-09-K-010,2015-08-09-K-010,1923.726988,429812.4746,6501406.432
2015-08-09-K-028,2015-08-09-K-028,2839.749072,436299.9848,6494809.171
2015-08-11-K-027,2015-08-11-K-027,249.843106,443896.1698,6490091.726
2015-08-11-K-028,2015-08-11-K-028,1539.057289,440104.1335,6485561.283
2015-08-14-K-002,2015-08-14-K-002,597.166323,441916.9278,6486015.318
2015-08-14-K-003,2015-08-14-K-003,925.744283,444221.1705,6485107.333
2015-08-14-K-004,2015-08-14-K-004,1118.050857,440560.7796,6487001.536
2015-08-14-K-028,2015-08-14-K-028,252.395644,416482.1896,6521765.988
2015-08-14-K-049,2015-08-14-K-049,1688.323909,426641.787,6514381.678
2015-08-28-K-002,2015-08-28-K-002,2081.706804,425063.2633,6509839.436
2015-08-28-K-005,2015-08-28-K-005,4.559717,406956.871,6523939.001
2015-08-28-K-023,2015-08-28-K-023,1344.769719,428468.9282,6513022.148
2015-08-28-K-024,2015-08-28-K-024,1984.229917,425063.2633,6509839.436
2015-08-29-K-003,2015-08-29-K-003,2077.128621,424865.6047,6509856.419
2015-08-29-K-004,2015-08-29-K-004,1089.002533,425002.7248,6509908.574
2015-08-14-K-052,2015-08-14-K-052,756.781683,431888.8479,6512807.327
2015-08-14-K-053,2015-08-14-K-053,3167.495665,438573.9855,6509854.671
2015-08-14-K-054,2015-08-14-K-054,3383.024424,438684.1327,6509441.322
2015-08-14-K-056,2015-08-14-K-056,1780.322546,438153.5954,6504182.815
2015-08-14-K-057,2015-08-14-K-057,708.814659,442612.4942,6496339.894
2015-08-14-K-058,2015-08-14-K-058,1368.394716,442886.6948,6496243.524
2015-08-14-K-059,2015-08-14-K-059,251.031289,442710.3879,6496376.08
2015-08-14-K-061,2015-08-14-K-061,854.777159,443455.9408,6489253.098
2015-08-14-K-062,2015-08-14-K-062,399.606891,433320.9553,6491171.6
2015-08-14-K-063,2015-08-14-K-063,736.610818,435850.5087,6491633.176
2015-08-14-K-064,2015-08-14-K-064,144.939965,443371.335,6489451.239
2015-08-16-K-003,2015-08-16-K-003,3337.820599,429812.4746,6501406.432
2015-08-16-K-005,2015-08-16-K-005,2323.248591,422922.8006,6516763.64
2015-08-16-K-007,2015-08-16-K-007,1928.640065,421363.5012,6518322.323
2015-08-16-K-009,2015-08-16-K-009,1470.833409,409967.455,6522308.814
2015-08-16-K-023,2015-08-16-K-023,1655.146032,416905.5071,6514357.133
2015-08-16-K-024,2015-08-16-K-024,2780.649077,428923.5867,6504635.736
2015-08-16-K-025,2015-08-16-K-025,871.177375,441190.4974,6488307.418
2015-08-17-K-017,2015-08-17-K-017,2170.458289,420090.1854,6519623.383
2015-08-17-K-025,2015-08-17-K-025,2440.77344,443483.6794,6491268.893
2015-08-19-K-003,2015-08-19-K-003,1605.364711,441348.8868,6488484.935
2015-08-19-K-006,2015-08-19-K-006,340.02128,442886.6948,6496243.524
2015-08-19-K-008,2015-08-19-K-008,3701.57273,429491.1559,6503819.152
2015-08-19-K-009,2015-08-19-K-009,3654.27948,428786.0765,6504665.858
2015-08-19-K-038,2015-08-19-K-038,3.766075,444570.7648,6489478.244
2015-08-21-K-003,2015-08-21-K-003,2360.250205,442745.2875,6496094.371
2015-08-21-K-005,2015-08-21-K-005,680.154799,442612.3231,6496340.561
2015-08-21-K-007,2015-08-21-K-007,576.512014,442658.2252,6500744.257
2015-08-21-K-009,2015-08-21-K-009,3386.396206,433216.67,6512889.203
2015-08-21-K-010,2015-08-21-K-010,1683.96275,415895.4565,6516280.601
2015-08-21-K-034,2015-08-21-K-034,2199.083117,442612.3231,6496340.561
2015-08-21-K-035,2015-08-21-K-035,735.834028,439419.0737,6500407.938
2015-08-21-K-036,2015-08-21-K-036,572.878489,443395.9473,6492805.599
2015-08-21-K-037,2015-08-21-K-037,648.180108,445145.6443,6495124.244
2015-08-21-K-038,2015-08-21-K-038,1061.102559,443395.9482,6492819.285
2015-08-21-K-043,2015-08-21-K-043,61.753891,434920.6182,6486632.88
2015-08-21-K-044,2015-08-21-K-044,1318.356193,440168.0387,6485494.895
2015-08-23-K-016,2015-08-23-K-016,4127.201987,431451.0642,6499387.15
2015-08-23-K-017,2015-08-23-K-017,187.231598,435680.4926,6496171.227
2015-08-25-K-002,2015-08-25-K-002,0,440366.3087,6486621.751
2015-08-25-K-003,2015-08-25-K-003,341.353211,443683.874,6490589.43
2015-08-25-K-006,2015-08-25-K-006,219.88162,442886.921,6496076.585
2015-08-25-K-008,2015-08-25-K-008,957.334388,442886.921,6496076.585
2015-08-25-K-009,2015-08-25-K-009,318.974029,445396.928,6495206.111
2015-08-25-K-010,2015-08-25-K-010,1602.12188,438138.6109,6503907.369
2015-08-25-K-016,2015-08-25-K-016,1121.423357,421067.498,6518643.166
2015-08-25-K-017,2015-08-25-K-017,2324.989927,420090.1854,6519623.383
2015-08-25-K-048,2015-08-25-K-048,4232.721233,438120.4338,6504156.579
2015-08-25-K-049,2015-08-25-K-049,104.18249,438135.1751,6503950.112
2015-08-25-K-051,2015-08-25-K-051,445.696044,443098.7327,6501215.2
2015-08-25-K-052,2015-08-25-K-052,0,435615.068,6496309.274
2015-08-29-K-019,2015-08-29-K-019,2857.524405,442648.3939,6496199.858
2015-08-29-K-021,2015-08-29-K-021,2692.146956,443459.7619,6491704.199
2015-08-29-K-025,2015-08-29-K-025,2205.157075,443459.7619,6491704.199
2015-08-29-K-027,2015-08-29-K-027,0,436213.6404,6482758.68
2015-08-30-K-021,2015-08-30-K-021,2111.702901,441383.5101,6488521.732
2015-08-30-K-022,2015-08-30-K-022,1451.251209,442886.6948,6496243.524
2015-09-01-K-005,2015-09-01-K-005,1495.319491,442816.473,6496050.004
2015-09-01-K-007,2015-09-01-K-007,2061.323787,439374.3201,6500435.392
2015-09-01-K-008,2015-09-01-K-008,1774.010968,438758.6071,6509343.726
2015-09-01-K-039,2015-09-01-K-039,416.743466,439111.7503,6500867.65
2015-09-02-K-003,2015-09-02-K-003,1126.966797,442816.473,6496050.004
2015-08-11-K-022,2015-08-11-K-022,1721.010736,423919.6666,6506723.044
2015-08-11-K-023,2015-08-11-K-023,197.608273,429852.4696,6500970.293
2015-08-11-K-024,2015-08-11-K-024,1848.473317,438120.4338,6504156.579
2015-08-17-K-018,2015-08-17-K-018,3023.264725,423627.2388,6516197.398
2015-08-17-K-022,2015-08-17-K-022,2390.717351,435668.0075,6496300.736
