whale_easting,whale_northing,Event_ID,EvB_Wpt_Id,SwB_Wpt_ID,whale_depth_m,whale_dist_to_shore_m,Event_Date,DateTxt,Year,JulianDay,Julian_DateTxt,TimeTxt,CPA,ObType,ObOrder_CPA,ObOrder_Time,Ship,Observer,ObLocation,Approx,Count,IS_WW,WW_Speed,ship_azimuth,GPS_easting,GPS_northing,ship_speed,ship_bb_easting,ship_bb_northing,ship_bb_to_whale_azimuth,ship_bb_to_whale_dist,ship_bb_to_whale_bearing,Subarea1,Subarea2,Subarea3,ship_depth_m,ship_dist_to_shore_m,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,sst_fn,sst,point_ocean_depth,ave_ocean_depth_250m_buff,chlor_fn,chlor_a,chlor_ann_fn,chlor_a_ann
485700.2025,6447402.388,2008-07-02-K,2008-07-02-K-116,2008-07-02-K-113,-10,6566.350332,7/2/2008,20080702,2008,184,2008184,17:52:14,N,MultiOb,5,4,Statendam,Karin,Starboard,y,1,n,0,119.7240874,484667.1634,6445689.9,18.61655482,484679.8788,6445684.943,210.7142882,1997.668391,-89.00979918,East Icy,Outside,Outside,-214,5115.122203,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,1',excellent,20080702.nc,284.9159851,-61,-61.625,2008_7.img,NA,2008.img,7.042850018
485859.451,6447075.752,2008-07-02-K,2008-07-02-K-117,2008-07-02-K-113,-17,6676.714889,7/2/2008,20080702,2008,184,2008184,17:52:36,N,MultiOb,4,5,Statendam,Karin,Starboard,y,1,n,0,119.8103386,484850.334,6445585.293,18.55673093,484863.0419,6445580.317,213.6755326,1796.985919,-86.13480595,East Icy,Outside,Outside,-214,5156.267002,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,1',excellent,20080702.nc,284.9169922,-22,-70.57142857,2008_7.img,6.546289921,2008.img,4.680349827
485782.5485,6448276.255,2008-07-02-K,2008-07-02-K-115,2008-07-02-K-113,-22,5866.098397,7/2/2008,20080702,2008,184,2008184,17:51:34,N,MultiOb,6,3,Statendam,Karin,Starboard,y,1,n,0,119.8776961,484336.2748,6445878.74,18.61334589,484348.9768,6445873.749,210.8244616,2797.706765,-89.0532345,East Icy,Outside,Outside,-213,5048.792525,7,1,G-Against,0-Parallel,DN-Dive-no-fluke,5,none,light,1',excellent,20080702.nc,284.9110107,-150,-124.75,2008_7.img,NA,2008.img,7.042850018
484527.7287,6449202.23,2008-07-02-K,2008-07-02-K-113,2008-07-02-K-113,-67,5015.39217,7/2/2008,20080702,2008,184,2008184,17:49:30,N,MultiOb,8,1,Statendam,Karin,Starboard,y,1,n,0,119.0375308,483302.7518,6446463.76,18.65750041,483315.5256,6446458.956,203.8397648,2999.164769,-95.19776595,East Icy,Outside,Outside,-207,5018.038653,7,1,U-Unsure,U - Unsure,SA-Surface-active,5,none,light,calm,excellent,20080702.nc,284.8909912,-154,-112.5,2008_7.img,NA,2008.img,3.141449928
485868.9393,6446366.258,2008-07-02-K,2008-07-02-K-118,2008-07-02-K-113,-102,6420.772866,7/2/2008,20080702,2008,184,2008184,17:53:08,N,MultiOb,3,6,Statendam,Karin,Starboard,y,1,n,0,119.8268657,485112.1843,6445435.072,18.63636062,485124.8907,6445430.092,218.4770584,1195.832591,-81.34980729,East Icy,Outside,Outside,-211,5225.572518,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,1',excellent,20080702.nc,284.9159851,-22,-104.25,2008_7.img,6.546289921,2008.img,4.680349827
486127.2512,6445948.499,2008-07-02-K,2008-07-02-K-119,2008-07-02-K-113,-177,6314.962093,7/2/2008,20080702,2008,184,2008184,17:53:40,N,MultiOb,2,7,Statendam,Karin,Starboard,y,1,n,0,118.88875,485383.019,6445280.738,18.65408833,485395.8053,6445275.967,227.4028343,993.636144,-71.4859157,East Icy,Outside,Outside,-213,5315.070584,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,1',excellent,20080702.nc,284.9159851,-144,-114.8571429,2008_7.img,6.546289921,2008.img,4.680349827
486122.6212,6445638.472,2008-07-02-K,2008-07-02-K-120,2008-07-02-K-113,-212,6108.291869,7/2/2008,20080702,2008,184,2008184,17:53:57,Y,MultiOb,1,8,Statendam,Karin,Starboard,n,1,n,0,117.4080423,485524.1173,6445205.228,18.81891342,485537.0226,6445200.789,233.2251195,731.09001,-64.18292279,East Icy,Outside,Outside,-213,5371.453011,7,1,G/T-Ag/to,4-45-degrees,DF-Dive-fluke-up,5,none,light,1',excellent,20080702.nc,284.9159851,-144,-157.4285714,2008_7.img,6.546289921,2008.img,4.680349827
502928.5046,6436626.819,2008-07-02-K,2008-07-02-K-122,2008-07-02-K-122,-558,3284.360966,7/2/2008,20080702,2008,184,2008184,18:25:23,Y,Single,1,1,Statendam,Karin,Starboard,y,1,n,0,120.0019272,501780.4133,6436278.002,19.80493797,501793.1045,6436272.983,252.6909188,1189.257257,-47.31100833,Chatham,Outside,Outside,-405,2596.028313,7,1,A-Away,0-Parallel,DF-Dive-fluke-up,5,none,light,1',excellent,20080702.nc,284.7380066,-560,-553.5,2008_7.img,92.27388763,2008.img,7.672039986
506000.1235,6423385.718,2008-07-02-K,2008-07-02-K-124,2008-07-02-K-123,-416,1058.670528,7/2/2008,20080702,2008,184,2008184,18:47:28,N,MultiOb,2,2,Statendam,Karin,Starboard,y,1,n,0,171.3596833,507556.5683,6424641.611,20.51785968,507560.5737,6424628.565,51.46385309,1994.911516,60.1041698,Chatham,Outside,Outside,-461,2420.260102,7,1,W-With,0-Parallel,BL-Blowing,5,none,light,2',excellent,20080702.nc,284.6570129,-407,-318.2857143,2008_7.img,NA,2008.img,1.160570025
507453.6301,6422197.686,2008-07-02-K,2008-07-02-K-125,2008-07-02-K-123,-460,2185.109632,7/2/2008,20080702,2008,184,2008184,18:49:51,Y,MultiOb,1,3,Statendam,Karin,Starboard,y,1,n,0,171.6496244,507780.8131,6423142.534,20.62994396,507784.7525,6423129.468,19.56341863,988.867679,27.91379422,Chatham,Outside,Outside,-462,2615.209417,7,1,W/A-Wi/Aw,4-45-degrees,BL-Blowing,5,none,light,2',excellent,20080702.nc,284.6369934,-388,-386.125,2008_7.img,NA,2008.img,1.160570025
511075.5581,6403208.451,2008-07-02-K,2008-07-02-K-127,2008-07-02-K-126,-492,5895.134197,7/2/2008,20080702,2008,184,2008184,19:16:53,Y,MultiOb,1,2,Statendam,Karin,Starboard,y,1,n,0,171.0654658,510456.9529,6406143.943,20.56559345,510461.0253,6406130.917,348.1249205,2986.379365,-2.940545252,Chatham,Outside,Outside,-497,6806.081067,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,1',excellent,20080702.nc,284.2990112,-564,-565.5,2008_7.img,NA,2008.img,6.659900188
509006.1133,6404565.635,2008-07-02-K,2008-07-02-K-126,2008-07-02-K-126,-527,5429.366478,7/2/2008,20080702,2008,184,2008184,19:15:04,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,n,0,171.001048,510278.6965,6407282.31,20.54229711,510282.7835,6407269.289,25.27677035,2989.920998,34.27572234,Chatham,Outside,Outside,-475,6555.431735,7,1,G-Against,0-Parallel,BL-Blowing,5,none,light,1',excellent,20080702.nc,284.3510132,-569,-565.75,2008_7.img,NA,2008.img,11.55247021
514059.3228,6330150.258,2008-07-02-K,2008-07-02-K-130,2008-07-02-K-130,-529,1080.761986,7/2/2008,20080702,2008,184,2008184,21:16:43,N,MultiOb,4,1,Statendam,Karin,Starboard,y,1,n,0,173.61663,518160.0647,6333010.975,19.36147457,518163.5532,6332997.781,55.24701,4995.307398,61.63037997,Chatham,Outside,Outside,-633,4385.194107,7,1,W/A-Wi/Aw,4-45-degrees,DF-Dive-fluke-up,80,none,moderate,1',good,20080702.nc,282.8110046,-294,-339.4285714,2008_7.img,NA,2008.img,NA
517367.5044,6328843.19,2008-07-02-K,2008-07-02-K-133,2008-07-02-K-130,-621,3648.114286,7/2/2008,20080702,2008,184,2008184,21:22:17,N,MultiOb,3,2,Statendam,Karin,Starboard,y,1,n,0,173.9473676,518518.1976,6329805.318,18.60678882,518521.6099,6329792.105,50.57267789,1494.121575,56.62531027,Chatham,Outside,Outside,-619,3900.179344,7,1,T-Toward,9-Perpendicular,BL-Blowing,80,none,moderate,1',good,20080702.nc,282.7109985,-655,-658.4285714,2008_7.img,NA,2008.img,NA
518225.7195,6328429.689,2008-07-02-K,2008-07-02-K-134,2008-07-02-K-130,-638,4243.560822,7/2/2008,20080702,2008,184,2008184,21:23:48,N,MultiOb,2,3,Statendam,Karin,Starboard,n,2,n,0,173.1777018,518619.9025,6328932.409,17.17591217,518623.492,6328919.242,39.09459095,630.7816369,45.91688914,Chatham,Outside,Outside,-633,3779.207609,7,1,W/A-Wi/Aw,4-45-degrees,DF-Dive-fluke-up,80,none,moderate,1',good,20080702.nc,282.696991,-628,-624.5,2008_7.img,NA,2008.img,6.897029877
518794.1633,6327818.792,2008-07-02-K,2008-07-02-K-135,2008-07-02-K-130,-644,3875.312585,7/2/2008,20080702,2008,184,2008184,21:25:15,Y,MultiOb,1,4,Statendam,Karin,Starboard,n,2,n,0,171.7121849,518726.5971,6328113.802,18.85916993,518730.5222,6328100.731,347.2799913,289.0323665,-4.432193656,Chatham,Outside,Outside,-642,3838.204357,7,1,W-With,0-Parallel,DF-Dive-fluke-up,80,none,moderate,1',good,20080702.nc,282.6260071,-587,-611.1428571,2008_7.img,NA,2008.img,6.897029877
516839.1261,6329343.609,2008-07-02-K,2008-07-02-K-131,2008-07-02-K-131,-605,3376.338581,7/2/2008,20080702,2008,184,2008184,21:19:38,N,MultiOb,2,1,Statendam,Karin,Starboard,y,1,n,0,174.0048524,518347.1204,6331337.535,18.63867958,518350.5195,6331324.318,37.3456919,2491.488726,43.34083949,Chatham,Outside,Outside,-615,4217.462886,7,1,W/A-Wi/Aw,4-45-degrees,DF-Dive-fluke-up,80,none,moderate,1',good,20080702.nc,282.7749939,-660,-647.5714286,2008_7.img,NA,2008.img,NA
518509.1597,6329598.646,2008-07-02-K,2008-07-02-K-132,2008-07-02-K-131,-619,3886.820788,7/2/2008,20080702,2008,184,2008184,21:21:13,Y,MultiOb,1,2,Statendam,Karin,Starboard,n,1,n,0,173.2937878,518452.7157,6330426.596,18.72896591,518456.2785,6330413.422,356.2865585,816.4900135,2.992770722,Chatham,Outside,Outside,-613,4093.797016,7,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,80,none,moderate,1',good,20080702.nc,282.75,-583,-568.2857143,2008_7.img,NA,2008.img,6.897029877
412644.4091,6522346.657,2008-07-02-N,2008-07-02-N-028,2008-07-02-N-028,-430,1568.779799,7/2/2008,20080702,2008,184,2008184,17:33:06,Y,Single,1,1,Coral Princess,Nat,Starboard,y,1,n,0,126.6934544,410887.4077,6522853.79,18.19457017,410901.228,6522847.232,286.0220403,1813.630543,-20.67141411,West Arm,West Arm,West Arm,-390,1069.257273,7,1,G-Against,0-Parallel,DN-Dive-no-fluke,10,none,light,1',excellent,20080702.nc,284.9030151,-240,-227.8571429,2008_7.img,NA,2008.img,NA
438604.5972,6487883.711,2008-07-02-N,2008-07-02-N-032,2008-07-02-N-030,-94,2095.291119,7/2/2008,20080702,2008,184,2008184,18:55:28,N,MultiOb,2,3,Coral Princess,Nat,Starboard,n,1,y,13,179.021088,438178.8996,6488392.84,12.9690201,438182.1554,6488377.893,319.4751767,650.1330457,-39.54591125,Lower Bay,Middle Bay,Middle Bay,-98,2736.645767,7,1,G-Against,0-Parallel,SA-Surface-active,10,none,light,1',excellent,20080702.nc,284.6010132,-87,-88.875,2008_7.img,NA,2008.img,NA
438763.0912,6487930.101,2008-07-02-N,2008-07-02-N-030,2008-07-02-N-030,-95,1991.641311,7/2/2008,20080702,2008,184,2008184,18:52:55,N,MultiOb,4,1,Coral Princess,Nat,Starboard,n,1,y,13,179.362795,438164.2214,6489419.836,13.24710185,438167.388,6489404.871,338.0047585,1590.536976,-21.35803643,Lower Bay,Middle Bay,Middle Bay,-95,2926.556639,7,1,U-Unsure,U-Unsure,SA-Surface-active,10,none,light,1',excellent,20080702.nc,284.6010132,-87,-85.85714286,2008_7.img,NA,2008.img,NA
438726.5773,6487919.178,2008-07-02-N,2008-07-02-N-031,2008-07-02-N-030,-95,2014.6554,7/2/2008,20080702,2008,184,2008184,18:54:14,N,MultiOb,3,2,Coral Princess,Nat,Starboard,n,1,y,13,179.1110039,438170.5412,6488886.155,13.07287667,438173.7736,6488871.203,329.8579322,1100.882964,-29.25307169,Lower Bay,Middle Bay,Middle Bay,-98,3043.850771,7,1,U-Unsure,U-Unsure,SA-Surface-active,10,none,light,1',excellent,20080702.nc,284.6010132,-87,-85.85714286,2008_7.img,NA,2008.img,NA
438490.8392,6487904.751,2008-07-02-N,2008-07-02-N-033,2008-07-02-N-030,-97,2202.579905,7/2/2008,20080702,2008,184,2008184,18:56:35,Y,MultiOb,1,4,Coral Princess,Nat,Starboard,n,1,y,13,178.9830917,438186.3967,6487942.672,12.96167668,438189.6624,6487927.727,274.3624831,302.0518701,-84.62060859,Lower Bay,Middle Bay,Middle Bay,-97,2484.465623,7,1,T-Toward,90-Perpendicular,SA-Surface-active,10,none,light,1',excellent,20080702.nc,284.5979919,-87,-93.42857143,2008_7.img,NA,2008.img,NA
438695.7133,6491494.95,2008-07-04-N,2008-07-04-N-027,2008-07-04-N-027,-103,2266.859222,7/4/2008,20080704,2008,186,2008186,15:33:58,Y,Single,1,1,Volendam,Nat,Starboard,y,1,n,0,186.7902564,438863.2473,6496063.851,19.62448838,438864.3099,6496055.859,2.117006443,4564.024469,-4.673249943,Middle Bay,Middle Bay,Middle Bay,-215,2853.863299,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,none,light,calm,excellent,20080704.nc,285.0050049,-95,-85.71428571,2008_7.img,NA,2008.img,NA
439394.9087,6490777.559,2008-07-04-N,2008-07-04-N-028,2008-07-04-N-028,-86,3007.207025,7/4/2008,20080704,2008,186,2008186,15:37:39,N,MultiOb,2,1,Volendam,Nat,Starboard,y,2,n,0,180.480905,438734.9812,6493909.14,17.66438602,438736.9156,6493901.313,348.1050066,3192.302327,-12.37589843,Lower Bay,Middle Bay,Middle Bay,-113,2190.261817,7,1,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,none,light,calm,excellent,20080704.nc,284.9920044,-75,-77.5,2008_7.img,NA,2008.img,0.617380023
439245.5366,6492200.99,2008-07-04-N,2008-07-04-N-029,2008-07-04-N-028,-95,2553.718157,7/4/2008,20080704,2008,186,2008186,15:39:44,Y,MultiOb,1,2,Volendam,Nat,Starboard,n,2,n,0,186.6162536,438648.764,6492759.44,17.66057618,438649.8508,6492751.451,312.7404152,811.0791784,-53.87583838,Lower Bay,Middle Bay,Middle Bay,-113,1905.571532,7,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,100,none,light,calm,excellent,20080704.nc,285.0050049,-79,-73.57142857,2008_7.img,NA,2008.img,NA
437648.1727,6487054.91,2008-07-04-N,2008-07-04-N-033,2008-07-04-N-031,-92,1874.90727,7/4/2008,20080704,2008,186,2008186,15:49:53,Y,MultiOb,1,3,Volendam,Nat,Starboard,y,1,y,13,178.997834,437935.6657,6488395.945,12.86005463,437937.802,6488388.171,12.256152,1364.357263,13.25831799,Lower Bay,Middle Bay,Middle Bay,-98,2896.996229,7,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,100,none,light,calm,excellent,20080704.nc,284.9360046,-118,-110.1428571,2008_7.img,NA,2008.img,NA
437761.7227,6486357.707,2008-07-04-N,2008-07-04-N-031,2008-07-04-N-031,-96,1733.165323,7/4/2008,20080704,2008,186,2008186,15:45:42,N,MultiOb,3,1,Volendam,Nat,Starboard,y,1,y,13,191.6784363,438086.8593,6490000.792,12.28350156,438087.237,6489992.738,5.117145084,3649.577024,-6.561291262,Lower Bay,Middle Bay,Middle Bay,-93,2445.024724,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,none,light,calm,excellent,20080704.nc,284.9360046,-116,-112,2008_7.img,NA,2008.img,NA
437813.3128,6486804.746,2008-07-04-N,2008-07-04-N-032,2008-07-04-N-031,-96,1922.700276,7/4/2008,20080704,2008,186,2008186,15:46:57,N,MultiOb,2,2,Volendam,Nat,Starboard,y,1,y,13,187.1326498,438009.4412,6489540.879,12.34547813,438010.456,6489532.881,4.133180588,2735.24834,-2.999469212,Lower Bay,Middle Bay,Middle Bay,-95,2735.504993,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,none,light,calm,excellent,20080704.nc,284.9360046,-118,-108.125,2008_7.img,NA,2008.img,NA
438010.2619,6484269.239,2008-07-04-N,2008-07-04-N-034,2008-07-04-N-034,-87,2103.680657,7/4/2008,20080704,2008,186,2008186,15:55:27,N,MultiOb,2,1,Volendam,Nat,Starboard,y,1,y,13,174.6273819,438109.1574,6486095.292,13.31814728,438111.8799,6486087.704,3.198430308,1821.301726,8.571048378,Lower Bay,Lower Bay,Lower Bay,-99,1982.102151,7,1,U-Unsure,U-Unsure,SA-Surface-active,100,none,light,calm,excellent,20080704.nc,284.9060059,-103,-87.57142857,2008_7.img,NA,2008.img,NA
438155.7326,6484424.426,2008-07-04-N,2008-07-04-N-035,2008-07-04-N-034,-92,2255.81726,7/4/2008,20080704,2008,186,2008186,15:58:54,Y,MultiOb,1,2,Volendam,Nat,Starboard,n,1,y,13,163.1460355,438348.6265,6484757.185,11.86767577,438352.805,6484750.29,31.16417923,380.8218842,48.01814378,Lower Bay,Lower Bay,Lower Bay,-95,1930.901068,7,1,W-With,0-Parallel,DN-Dive-no-fluke,100,none,light,calm,excellent,20080704.nc,284.9060059,-103,-95.71428571,2008_7.img,NA,2008.img,NA
441651.5726,6482916.439,2008-07-06-N,2008-07-06-N-003,2008-07-06-N-003,-51,41.1057357,7/6/2008,20080706,2008,188,2008188,6:37:41,N,MultiOb,2,1,Ryndam,Nat,Starboard,y,2,y,13,344.707465,439072.2107,6481982.723,11.65324797,439066.7209,6481995.217,250.3843193,2744.104031,85.67685422,Lower Bay,Lower Bay,Lower Bay,-83,1794.874926,7,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,100,none,light,calm,excellent,20080706.nc,284.394989,-12,-1.625,2008_7.img,NA,2008.img,NA
439732.1014,6483177.565,2008-07-06-N,2008-07-06-N-005,2008-07-06-N-003,-85,1945.736199,7/6/2008,20080706,2008,188,2008188,6:40:39,Y,MultiOb,1,2,Ryndam,Nat,Starboard,n,2,y,13,350.3018456,438845.5176,6483054.541,12.21387222,438841.272,6483067.511,262.9573348,897.6016453,92.65548919,Lower Bay,Lower Bay,Lower Bay,-86,2244.577817,7,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,100,none,light,calm,excellent,20080706.nc,284.4070129,-67,-51.5,2008_7.img,NA,2008.img,NA
415009.6988,6521356.251,2008-07-06-N,2008-07-06-N-014,2008-07-06-N-014,-242,497.4112727,7/6/2008,20080706,2008,188,2008188,8:11:16,N,MultiOb,2,1,Ryndam,Nat,Starboard,n,1,n,0,317.0084389,414482.8754,6521518.323,15.29633495,414472.207,6521526.834,287.6077902,563.9113624,150.5993513,West Arm,West Arm,West Arm,-430,780.6029692,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,light,light,calm,poor,20080706.nc,NA,-205,-118,2008_7.img,NA,2008.img,NA
414692.667,6521599.835,2008-07-06-N,2008-07-06-N-015,2008-07-06-N-014,-415,575.9727881,7/6/2008,20080706,2008,188,2008188,8:11:40,Y,MultiOb,1,2,Ryndam,Nat,Starboard,n,1,n,0,316.9567299,414356.1973,6521653.729,15.07818497,414345.5212,6521662.23,280.1893749,352.7085941,143.232645,West Arm,West Arm,West Arm,-430,790.6316156,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,light,light,calm,poor,20080706.nc,284.8039856,1,-127.2857143,2008_7.img,NA,2008.img,NA
439029.6862,6494025.722,2008-07-06-N,2008-07-06-N-034,2008-07-06-N-034,-62,2485.567118,7/6/2008,20080706,2008,188,2008188,15:14:33,Y,Single,1,1,Ryndam,Nat,Starboard,y,1,n,0,156.1548287,438027.6609,6497543.359,19.24428142,438034.9478,6497531.82,344.1604772,3644.478931,8.005648569,Middle Bay,Middle Bay,Middle Bay,-234,2664.342799,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,light,moderate,2',good,20080706.nc,284.4960022,-52,-73.375,2008_7.img,NA,2008.img,NA
438175.9245,6486013.452,2008-07-06-N,2008-07-06-N-037,2008-07-06-N-036,-99,1906.388713,7/6/2008,20080706,2008,188,2008188,15:36:52,Y,MultiOb,1,2,Ryndam,Nat,Starboard,y,1,y,13,183.775698,438214.7607,6486376.851,12.15915687,438215.8674,6486363.249,6.514315508,352.0699132,2.73861749,Lower Bay,Lower Bay,Lower Bay,-100,1914.144958,7,1,WA-With/Aw,45-45-degrees,BL-Blowing,100,light,moderate,2',good,20080706.nc,284.4339905,-122,-105.4285714,2008_7.img,NA,2008.img,NA
453387.1764,6461045.84,2008-07-07-K,2008-07-07-K-007,2008-07-07-K-007,-28,62.74290527,7/7/2008,20080707,2008,189,2008189,6:02:12,N,MultiOb,2,1,Amsterdam,Karin,Port,y,4,n,0,291.5889094,455218.5007,6462747.611,13.31143724,455205.1029,6462755.064,46.7652276,2495.256172,-64.82368176,Lower Bay,Outside,Outside,-116,2188.081987,7,1,W-With,0-Parallel,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.6679993,52,26.28571429,2008_7.img,NA,2008.img,NA
453581.9019,6461228.334,2008-07-07-K,2008-07-07-K-008,2008-07-07-K-007,-98,263.987379,7/7/2008,20080707,2008,189,2008189,6:04:04,Y,MultiOb,1,2,Amsterdam,Karin,Port,y,4,n,0,286.9853197,454492.9661,6463008.709,13.42055611,454479.0134,6463015.062,26.6611,1999.301916,-80.32421965,Lower Bay,Outside,Outside,-109,2173.232164,7,1,W-With,0-Parallel,DN-Dive-no-fluke,90,none,moderate,calm,excellent,20080707.nc,283.6679993,52,-11.5,2008_7.img,NA,2008.img,NA
452778.338,6462455.215,2008-07-07-K,2008-07-07-K-010,2008-07-07-K-009,-99,1491.332485,7/7/2008,20080707,2008,189,2008189,6:06:07,N,MultiOb,2,2,Amsterdam,Karin,Port,y,2,n,0,285.3045957,453685.2913,6463240.842,13.35824533,453671.6862,6463248.713,48.3875866,1194.868047,-56.91700908,Lower Bay,Outside,Outside,-104,2254.088905,7,1,G/A-Ag/Aw,4-45-degrees,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.6820068,-108,-95.57142857,2008_7.img,NA,2008.img,1.973399997
452516.861,6462377.802,2008-07-07-K,2008-07-07-K-009,2008-07-07-K-009,-99,1495.688765,7/7/2008,20080707,2008,189,2008189,6:04:55,N,MultiOb,3,1,Amsterdam,Karin,Port,y,2,n,0,286.2016376,454162.461,6463107.032,13.40417439,454148.4227,6463113.194,65.73755774,1789.635071,-40.4640799,Lower Bay,Outside,Outside,-110,2225.183755,7,1,G/A-Ag/Aw,4-45-degrees,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.6820068,-100,-92.125,2008_7.img,NA,2008.img,1.973399997
452787.3716,6462539.981,2008-07-07-K,2008-07-07-K-011,2008-07-07-K-009,-99,1572.517672,7/7/2008,20080707,2008,189,2008189,6:06:42,Y,MultiOb,1,3,Amsterdam,Karin,Port,n,2,n,0,285.6344055,453454.5346,6463304.764,13.43769981,453440.436,6463310.787,40.27290714,1010.264574,-65.36149838,Lower Bay,Outside,Outside,-104,2305.666832,7,1,G/A-Ag/Aw,4-45-degrees,DF-Dive-fluke-up,90,none,moderate,calm,excellent,20080707.nc,283.6820068,-108,-95.57142857,2008_7.img,NA,2008.img,1.973399997
446956.5892,6463514.018,2008-07-07-K,2008-07-07-K-012,2008-07-07-K-012,-31,5594.699283,7/7/2008,20080707,2008,189,2008189,6:14:16,N,MultiOb,2,1,Amsterdam,Karin,Port,y,2,n,0,282.9584055,450414.417,6464055.499,12.81951208,450400.0526,6464060.857,80.97649897,3486.613362,-21.98190657,Lower Bay,Outside,Outside,-72,3824.07874,7,1,A-Away,9-Perpendicular,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.7229919,-29,-31.71428571,2008_7.img,NA,2008.img,1.924110055
447110.2747,6463423.008,2008-07-07-K,2008-07-07-K-014,2008-07-07-K-012,-33,5416.575595,7/7/2008,20080707,2008,189,2008189,6:16:46,Y,MultiOb,1,2,Amsterdam,Karin,Port,y,2,n,0,282.602844,449460.9527,6464273.942,12.49298051,449446.5553,6464279.21,69.87308673,2488.230051,-32.72975725,Lower Bay,Outside,Outside,-63,4426.364223,7,1,W/A-Wi/Aw,4-45-degrees,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.7229919,-29,-31.85714286,2008_7.img,NA,2008.img,1.924110055
446165.5593,6464900.588,2008-07-07-K,2008-07-07-K-013,2008-07-07-K-013,-39,6329.98814,7/7/2008,20080707,2008,189,2008189,6:15:07,Y,Single,1,1,Amsterdam,Karin,Port,y,2,n,0,283.0745969,450090.7024,6464130.506,12.76241855,450076.3489,6464135.892,101.0637298,3984.850612,-2.010867094,Lower Bay,Outside,Outside,-66,4012.767295,7,1,A-Away,9-Perpendicular,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.7359924,-34,-32.33333333,2008_7.img,NA,2008.img,1.924110055
448124.9541,6463797.173,2008-07-07-K,2008-07-07-K-015,2008-07-07-K-015,-60,4880.468037,7/7/2008,20080707,2008,189,2008189,6:19:50,Y,Single,1,1,Amsterdam,Karin,Port,n,1,n,0,281.6644671,448308.8471,6464529.282,12.53641396,448294.3654,6464534.314,12.94308904,756.3574271,-88.72137809,Lower Bay,Outside,Outside,-47,5299.049847,7,1,G-Against,0-Parallel,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.7160034,-29,-48.28571429,2008_7.img,NA,2008.img,1.924110055
447443.4278,6464018.772,2008-07-07-K,2008-07-07-K-016,2008-07-07-K-016,-33,5526.53616,7/7/2008,20080707,2008,189,2008189,6:20:14,Y,Single,1,1,Amsterdam,Karin,Port,y,1,n,0,281.3839386,448163.044,6464559.075,12.47839968,448148.9326,6464565.996,52.20106208,892.8560053,-49.18287654,Lower Bay,Outside,Outside,-47,5415.887117,7,1,G-Against,0-Parallel,BL-Blowing,90,none,moderate,calm,excellent,20080707.nc,283.7189941,-45,-35,2008_7.img,NA,2008.img,1.924110055
446500.7192,6464065.882,2008-07-07-K,2008-07-07-K-019,2008-07-07-K-017,-36,6286.955147,7/7/2008,20080707,2008,189,2008189,6:22:44,Y,MultiOb,1,2,Amsterdam,Karin,Port,y,1,n,0,286.0692258,447221.1892,6464759.205,12.33496756,447207.1367,6464765.335,45.28383462,994.1127957,-60.78539114,Lower Bay,Outside,Outside,-33,6200.131954,7,1,G-Against,0-Parallel,LF-Lunge-feed,90,none,moderate,calm,excellent,20080707.nc,283.7260132,-21,-29.57142857,2008_7.img,NA,2008.img,1.924110055
