"","unique_event_ID","same_whale_ID","ship","count","count_factor","ship_speed","distance","whale_behavior","visibility","waves","X_whale_UTM","Y_whale_UTM","ship_speed_scaled","grid_ID","ship_whale_dist_round","det_idx","det_prob","adjusted_count","adjusted_count_sum","count_sum"
"1524","2013-08-18-N-027","2013-08-18-N-027","Volendam",1,"1",19.03678308,1594.399097,"DF-Dive-fluke-up","excellent","calm",435963.538,6501946.358,1.32563329973,10289,1590,"1_excellent_1590",0.242561528300256,4.12266531715674,39.3903073070119,3
"1525","2013-08-18-N-028","2013-08-18-N-028","Volendam",1,"1",13.84808523,2990.994281,"BL-Blowing","excellent","calm",439827.0283,6481968.316,-0.232959211175,9673,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,189.356048766079,19
"1526","2013-08-19-N-002","2013-08-19-N-002","Coral Princess",1,"1",12.70661564,1988.002077,"BL-Blowing","excellent","calm",439437.1818,6488345.884,-0.575836365681,9858,1990,"1_excellent_1990",0.154655143464526,6.46599898068941,76.9297957860613,5
"1527","2013-08-19-N-006","2013-08-19-N-006","Coral Princess",1,"1",18.07227459,4984.209122,"DF-Dive-fluke-up","excellent","1'",433915.1471,6502368.235,1.03591211097,10310,4980,"1_excellent_4980",0.0212737981336119,47.0061807355422,56.5307198955901,5
"1528","2013-08-19-N-031","2013-08-19-N-031","Coral Princess",1,"1",19.81614983,1483.910595,"DF-Dive-fluke-up","excellent","calm",435617.9742,6499300.042,1.55974120405,10194,1480,"1_excellent_1480",0.278365417581531,3.59240026540692,266.910267442287,15
"1529","2013-08-28-N-002","2013-08-28-N-002","Zuiderdam",1,"1",17.84476071,4985.677901,"BL-Blowing","excellent","calm",437613.4503,6499814.484,0.967570989604,10220,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,209.550993758075,13
"1530","2013-08-28-N-003","2013-08-28-N-003","Zuiderdam",1,"1",17.83596414,4985.677901,"BL-Blowing","excellent","calm",436984.2842,6500308.676,0.964928656495,10244,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,50.8543269658503,2
"1531","2013-08-28-N-020","2013-08-28-N-020","Zuiderdam",1,"1",17.03787747,730.7758352,"BL-Blowing","excellent","calm",422100.99,6514897.389,0.725197621296,10764,730,"1_excellent_730",0.796103332304484,1.25611834471952,1.25611834471952,1
"1532","2013-08-28-N-024","2013-08-28-N-024","Zuiderdam",1,"1",17.06188767,3990.317425,"BL-Blowing","excellent","calm",433776.8993,6506379.571,0.732409858159,10446,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,122.118097421817,5
"1533","2013-08-28-N-025","2013-08-28-N-025","Zuiderdam",1,"1",17.42761048,4985.677901,"BL-Blowing","excellent","calm",438947.5252,6500662.921,0.842266482925,10245,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,172.775313769561,13
"1534","2013-08-30-N-003","2013-08-30-N-003","Statendam",1,"1",17.02209338,2486.029002,"DF-Dive-fluke-up","excellent","calm",438184.7538,6497813.643,0.720456361508,10149,2490,"1_excellent_2490",0.0966668898203218,10.3448037053715,22.3580982073957,6
"1535","2013-08-30-N-007","2013-08-30-N-007","Statendam",1,"1",16.99349198,4985.351705,"BL-Blowing","excellent","calm",432613.6352,6502151.549,0.711865009857,10286,4990,"1_excellent_4990",0.0211793870555066,47.215719575794,73.8888315295962,12
"1536","2013-08-30-N-008","2013-08-30-N-008","Statendam",1,"1",16.9689353,1490.991688,"BL-Blowing","excellent","calm",433830.9815,6499878.471,0.704488620126,10217,1490,"1_excellent_1490",0.274830420762854,3.63860739005629,197.785796743561,11
"1537","2013-09-05-N-003","2013-09-05-N-003","Diamond Princess",1,"1",18.62851896,2467.828743,"BL-Blowing","excellent","calm",428619.8259,6508098.116,1.20299802238,10513,2470,"1_excellent_2470",0.0983402872330876,10.1687724139933,64.3632416097735,12
"1538","2013-09-05-N-007","2013-09-05-N-007","Diamond Princess",1,"1",19.0438324,3967.914432,"DF-Dive-fluke-up","excellent","calm",424891.8539,6511039.922,1.32775079003,10607,3970,"1_excellent_3970",0.0351064938527765,28.4847585234124,64.4666199234555,11
"1539","2013-09-09-N-011","2013-09-09-N-011","Diamond Princess",1,"1",17.85606789,1468.361369,"BL-Blowing","excellent","calm",413814.8259,6521652.357,0.970967465286,10977,1470,"1_excellent_1470",0.281960877695679,3.5465913149813,120.563687247364,7
"1540","2013-09-13-N-004","2013-09-13-N-004","Carnival Miracle",1,"1",18.46803741,1248.00515,"DF-Dive-fluke-up","excellent","1'",429568.2738,6506357.446,1.15479222023,10443,1250,"1_excellent_1250",0.37895404732906,2.63884237956604,215.107466539186,16
"1541","2013-09-13-N-053","2013-09-13-N-053","Carnival Miracle",1,"1",19.18365446,2981.976702,"DF-Dive-fluke-up","excellent","calm",405643.181,6526106.631,1.36975084898,11123,2980,"1_excellent_2980",0.0657114959768091,15.2180373484865,15.2180373484865,1
"1542","2013-09-15-N-003","2013-09-15-N-003","Amsterdam",1,"1",18.67075334,3984.947351,"BL-Blowing","excellent","calm",435505.2794,6497468.166,1.21568447865,10125,3980,"1_excellent_3980",0.0349126006101126,28.6429536191682,140.397316738423,15
"1543","2013-09-15-N-004","2013-09-15-N-004","Amsterdam",1,"1",18.90343952,89.76566411,"BL-Blowing","excellent","calm",433631.8141,6502345.795,1.28557926691,10310,90,"1_excellent_90",1,1,56.5307198955901,5
"1544","2013-09-15-N-005","2013-09-15-N-005","Amsterdam",1,"1",18.91864694,699.1858352,"DF-Dive-fluke-up","excellent","calm",433570.1149,6503512.027,1.29014730529,10356,700,"1_excellent_700",0.825695530043859,1.21110017387024,26.1172030662326,7
"1545","2013-09-24-N-008","2013-09-24-N-008","Westerdam",1,"1",12.67810989,1999.482266,"DF-Dive-fluke-up","excellent","1'",425440.8683,6515050.491,-0.584398985775,10793,2000,"1_excellent_2000",0.153067054665019,6.53308448502168,6.53308448502168,1
"1546","2013-09-24-N-009","2013-09-24-N-009","Westerdam",1,"1",12.80659665,1496.980105,"BL-Blowing","excellent","calm",413132.4652,6524607.174,-0.545803849254,11079,1500,"1_excellent_1500",0.271354730339126,3.68521307423036,3.68521307423036,1
"1547","2013-09-24-N-026","2013-09-24-N-026","Westerdam",1,"1",12.69458894,687.009597,"BL-Blowing","excellent","calm",383941.7922,6531152.162,-0.579448972369,11351,690,"1_excellent_690",0.835394731525881,1.197038911382,1.197038911382,1
"1548","2013-09-24-N-032","2013-09-24-N-032","Westerdam",1,"1",13.78595489,1186.839471,"BL-Blowing","excellent","calm",409932.5119,6523266.683,-0.251622059817,11031,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,8.90615652166666,3
"1549","2013-09-24-N-041","2013-09-24-N-041","Westerdam",1,"1",13.52982433,337.9853676,"DF-Dive-fluke-up","excellent","calm",439631.2444,6499345.866,-0.328559122674,10198,340,"1_excellent_340",0.999851311154811,1.00014871095685,15.4800562852979,8
"1550","2013-09-25-N-010","2013-09-25-N-010","Sapphire Princess",1,"1",14.66429618,2469.984549,"BL-Blowing","excellent","calm",411088.9156,6524175.652,0.0122160352477,11055,2470,"1_excellent_2470",0.0983402872330876,10.1687724139933,33.2750390704166,3
"1551","2013-09-25-N-011","2013-09-25-N-011","Sapphire Princess",1,"1",14.82533406,1472.574176,"BL-Blowing","excellent","calm",409229.3463,6525731.726,0.0605889490299,11101,1470,"1_excellent_1470",0.281960877695679,3.5465913149813,68.3504411604802,4
"1552","2014-06-04-S-002","2014-06-04-S-002","Zuiderdam",1,"1",12.74740926,4984.844544,"SA-Surface-active","excellent","1'",459084.7177,6458504.742,-0.56358268808,7514,4980,"1_excellent_4980",0.0212737981336119,47.0061807355422,94.2219003113362,2
"1553","2014-06-04-S-004","2014-06-04-S-004","Zuiderdam",1,"1",12.20271854,2984.560118,"DF-Dive-fluke-up","excellent","calm",449818.196,6462451.782,-0.727198088609,8088,2980,"1_excellent_2980",0.0657114959768091,15.2180373484865,25.3266782057167,6
"1554","2014-06-04-S-006","2014-06-04-S-006","Zuiderdam",1,"1",12.01322094,3488.232722,"BL-Blowing","excellent","calm",444631.9976,6469935.706,-0.784119795891,8980,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,21.4667052463467,1
"1555","2014-06-04-S-010","2014-06-04-S-010","Zuiderdam",1,"1",13.19826675,1501.66013,"BL-Blowing","excellent","calm",439788.7056,6487391.236,-0.428153120255,9821,1500,"1_excellent_1500",0.271354730339126,3.68521307423036,124.562757818704,13
"1556","2014-06-04-S-016","2014-06-04-S-016","Zuiderdam",1,"1",19.22672469,484.6550712,"BL-Blowing","excellent","1'",422310.0133,6515484.779,1.38268837972,10791,480,"1_excellent_480",0.982909508342986,1.01738765523372,21.7813140766745,3
"1557","2014-06-04-S-019","2014-06-04-S-019","Zuiderdam",1,"1",12.29338782,1189.147007,"BL-Blowing","excellent","1'",438629.2498,6481483.288,-0.699962650188,9653,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,412.357145429013,40
"1558","2014-06-04-S-020","2014-06-04-S-020","Zuiderdam",1,"1",11.7515502,485.562303,"BL-Blowing","excellent","1'",441512.4414,6469606.678,-0.862721030243,8915,490,"1_excellent_490",0.979461759444367,1.0209689049701,31.7297641417157,6
"1559","2014-06-06-H-002","2014-06-06-H-002","Statendam",1,"1",16.44401274,910.0813249,"DF-Dive-fluke-up","excellent","calm",439047.7854,6488876.124,0.546811223123,9874,910,"1_excellent_910",0.621037393452406,1.61020899955944,160.730721733217,20
"1560","2014-06-06-H-003","2014-06-06-H-003","Statendam",1,"1",16.51016019,3989.497567,"BL-Blowing","excellent","calm",409273.9271,6527740.217,0.566680740132,11213,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,28.8016430091657,1
"1561","2014-06-06-H-009","2014-06-06-H-009","Statendam",1,"1",17.16418362,2286.453879,"BL-Blowing","excellent","calm",414047.4318,6520815.412,0.763137741373,10957,2290,"1_excellent_2290",0.115426036178247,8.66355662127866,23.1631784139907,6
"1562","2014-06-10-H-007","2014-06-10-H-007","Statendam",1,"1",16.32409176,1686.438491,"BL-Blowing","excellent","calm",418886.1026,6516963.964,0.510789094502,10859,1690,"1_excellent_1690",0.215193025031145,4.64699076494357,11.2782975543329,5
"1563","2014-06-11-S-005","2014-06-11-S-005","Zuiderdam",1,"1",12.00577878,2302.001932,"BL-Blowing","excellent","1'",451316.0561,6461094.688,-0.786355288336,7890,2300,"1_excellent_2300",0.114371085029932,8.7434686812518,114.468748999123,9
"1564","2014-06-11-S-010","2014-06-11-S-010","Zuiderdam",1,"1",17.67905348,4486.976626,"BL-Blowing","excellent","calm",419806.2176,6513999.712,0.917795486164,10736,4490,"1_excellent_4490",0.0267574464799403,37.3727739958179,90.2463530868216,8
"1565","2014-06-11-S-011","2014-06-11-S-011","Zuiderdam",1,"1",18.26887991,3988.618785,"BL-Blowing","excellent","calm",419980.5364,6513655.53,1.09496885087,10736,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,90.2463530868216,8
"1566","2014-06-11-S-012","2014-06-11-S-012","Zuiderdam",1,"1",18.91729859,3488.616724,"BL-Blowing","excellent","calm",426348.1738,6509396.548,1.28974228494,10558,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,74.5033831355825,5
"1567","2014-06-11-S-014","2014-06-11-S-014","Zuiderdam",1,"1",19.06739408,1185.670827,"BL-Blowing","excellent","calm",433528.3412,6508946.595,1.33482829946,10541,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,105.943983028211,3
"1568","2014-06-11-S-016","2014-06-11-S-016","Zuiderdam",1,"1",18.88981584,988.5758287,"DF-Dive-fluke-up","excellent","calm",434217.8801,6508316.2,1.28148695584,10517,990,"1_excellent_990",0.552170524495795,1.81103473589637,1.81103473589637,1
"1569","2014-06-11-S-018","2014-06-11-S-018","Zuiderdam",1,"1",14.42093643,1202.003625,"BL-Blowing","excellent","calm",439653.4077,6485288.182,-0.0608849035179,9758,1200,"1_excellent_1200",0.40665953775858,2.45905950100614,122.842159344817,18
"1570","2014-06-11-S-029","2014-06-11-S-029","Zuiderdam",1,"1",19.84893089,5984.565196,"BL-Blowing","excellent","1'",422164.5815,6462133.811,1.56958805119,8067,5980,"1_excellent_5980",0.0141677537492357,70.5828191045418,79.4850764542797,7
"1571","2014-06-11-S-035","2014-06-11-S-035","Zuiderdam",1,"1",19.243559,3185.709265,"BL-Blowing","excellent","1'",418037.9912,6460155.574,1.3877451069,7770,3190,"1_excellent_3190",0.0566796340727843,17.6430214548645,60.8990622204971,15
"1572","2014-06-11-S-037","2014-06-11-S-037","Zuiderdam",1,"1",19.64642485,2486.947506,"BL-Blowing","excellent","1'",416490.6376,6458709.47,1.50875884,7482,2490,"1_excellent_2490",0.0966668898203218,10.3448037053715,18.6152999176248,2
"1573","2014-06-11-S-038","2014-06-11-S-038","Zuiderdam",1,"1",19.69016804,2237.719479,"BL-Blowing","excellent","1'",416641.6043,6458487.2,1.52189851594,7482,2240,"1_excellent_2240",0.120911729397618,8.27049621225336,18.6152999176248,2
"1574","2014-06-15-S-002","2014-06-15-S-002","Volendam",1,"1",15.17824494,1192.257891,"BL-Blowing","excellent","1'",432157.4774,6465576.959,0.166597097989,8512,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,31.225920078499,2
"1575","2014-06-15-S-004","2014-06-15-S-004","Volendam",1,"1",14.02081913,1196.421526,"DF-Dive-fluke-up","excellent","calm",434013.7222,6466533.315,-0.181073021094,8651,1200,"1_excellent_1200",0.40665953775858,2.45905950100614,2.45905950100614,1
"1576","2014-06-15-S-006","2014-06-15-S-006","Volendam",1,"1",13.53137798,141.1240208,"BL-Blowing","excellent","calm",439160.3451,6467775.959,-0.328092433858,8788,140,"1_excellent_140",1,1,133.389586707803,11
"1577","2014-06-15-S-007","2014-06-15-S-007","Volendam",1,"1",11.81896924,3001.969726,"BL-Blowing","excellent","calm",445682.0832,6471426.689,-0.842469550223,9102,3000,"1_excellent_3000",0.0647661239761657,15.4401705491594,77.9847632347881,3
"1578","2014-06-15-S-009","2014-06-15-S-009","Volendam",1,"1",17.31994566,1801.949533,"BL-Blowing","excellent","calm",439436.5431,6497232.804,0.809925886693,10129,1800,"1_excellent_1800",0.189725265879769,5.27077927846317,64.9684339653034,3
"1579","2014-06-15-S-013","2014-06-15-S-013","Volendam",1,"1",18.80746553,3992.375945,"SA-Surface-active","excellent","calm",405815.8799,6525012.328,1.25675038799,11073,3990,"1_excellent_3990",0.0347202414696191,28.8016430091657,138.618534357719,2
"1580","2014-06-15-S-017","2014-06-15-S-017","Volendam",1,"1",18.84022323,2091.310307,"DF-Dive-fluke-up","excellent","calm",438875.5594,6502244.432,1.26659021821,10314,2090,"1_excellent_2090",0.139745656423528,7.15585747416215,11.8028482391057,2
"1581","2014-06-15-S-018","2014-06-15-S-018","Volendam",1,"1",18.63924266,4720.848537,"SA-Surface-active","excellent","calm",436872.7178,6494584.81,1.20621923105,10025,4720,"1_excellent_4720",0.0239575308397624,41.7405285498077,121.390791290164,4
"1582","2014-06-15-S-020","2014-06-15-S-020","Volendam",1,"1",10.84391725,1996.537811,"BL-Blowing","excellent","1'",437736.1279,6480490.117,-1.13535781878,9633,2000,"1_excellent_2000",0.153067054665019,6.53308448502168,182.723576779011,12
"1583","2014-06-15-S-022","2014-06-15-S-022","Volendam",1,"1",9.099922745,2992.366146,"DF-Dive-fluke-up","excellent","1'",441631.0342,6476837.489,-1.65922273694,9501,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,27.0068924024978,3
"1584","2014-06-15-S-023","2014-06-15-S-023","Volendam",1,"1",12.07537938,3492.828022,"DF-Dive-fluke-up","excellent","1'",439524.7266,6469439.254,-0.765448506509,8914,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,40.820967988906,5
"1585","2014-06-15-S-024","2014-06-15-S-024","Volendam",1,"1",9.408946169,400.2084523,"DF-Dive-fluke-up","excellent","1'",441785.4804,6471149.279,-1.56639759887,9098,400,"1_excellent_400",0.997808354449072,1.00219645941142,133.174225467981,21
"1586","2014-06-15-S-025","2014-06-15-S-025","Volendam",1,"1",14.21128508,384.9280429,"DF-Dive-fluke-up","excellent","calm",440803.3849,6470299.924,-0.123860438702,9038,380,"1_excellent_380",0.998960538306456,1.00104054329844,127.257085027255,34
"1587","2014-06-15-S-031","2014-06-15-S-031","Volendam",1,"1",20.04542867,3091.596195,"DF-Dive-fluke-up","excellent","1'",418710.9784,6459767.476,1.62861248799,7675,3090,"1_excellent_3090",0.0607434402240472,16.4626829878516,20.1478960620819,2
"1588","2014-06-15-S-032","2014-06-15-S-032","Volendam",1,"1",20.81025233,3491.361897,"BL-Blowing","excellent","1'",412941.3191,6458702.318,1.85835190684,7479,3490,"1_excellent_3490",0.0465837672117934,21.4667052463467,21.4667052463467,1
"1589","2014-06-16-H-004","2014-06-16-H-004","Crown Princess",1,"1",15.60182835,703.9385199,"DF-Dive-fluke-up","excellent","calm",399045.7087,6528236.847,0.293834017473,11205,700,"1_excellent_700",0.825695530043859,1.21110017387024,38.9884290658313,8
"1590","2014-06-21-H-012","2014-06-21-H-012","Pacific Princess",1,"1",15.62960759,2397.002387,"BL-Blowing","excellent","calm",395535.5151,6527229.994,0.302178406889,11171,2400,"1_excellent_2400",0.104530916801108,9.56654768371269,9.56654768371269,1
"1591","2014-06-25-S-012","2014-06-25-S-012","Zuiderdam",1,"1",11.59582489,4734.916166,"DF-Dive-fluke-up","excellent","calm",442157.7637,6480475.485,-0.909498142524,9637,4730,"1_excellent_4730",0.0238455264318935,41.9365872611852,89.1523068369791,2
"1592","2014-06-25-S-013","2014-06-25-S-013","Zuiderdam",1,"1",9.132348664,3984.676088,"SA-Surface-active","excellent","calm",441639.3612,6480219.253,-1.64948256783,9616,3980,"1_excellent_3980",0.0349126006101126,28.6429536191682,46.2779958149293,8
"1593","2014-06-25-S-018","2014-06-25-S-018","Zuiderdam",1,"1",14.93793607,4495.345629,"BL-Blowing","excellent","1'",434269.8583,6491720.476,0.0944125892904,9935,4500,"1_excellent_4500",0.0266261554395656,37.55705559031,114.352642810871,3
"1594","2014-06-27-H-002","2014-06-27-H-002","Oosterdam",1,"1",13.05334291,4999.176728,"BL-Blowing","excellent","1'",443819.8522,6500878.297,-0.471685663141,10272,5000,"1_excellent_5000",0.0210855782042557,47.4257803278152,105.789027350007,2
"1595","2014-06-27-H-003","2014-06-27-H-003","Oosterdam",1,"1",13.50920001,4796.606254,"SA-Surface-active","excellent","1'",431822.8877,6500302.154,-0.334754301431,10239,4800,"1_excellent_4800",0.023082193230889,43.3234394148378,43.3234394148378,1
"1596","2014-06-29-S-003","2014-06-29-S-003","Volendam",1,"1",13.65420487,1401.160559,"SA-Surface-active","excellent","1'",454797.8039,6461176.605,-0.291197421579,7893,1400,"1_excellent_1400",0.308923590862885,3.23704640751715,55.2230271562813,5
"1597","2014-06-29-S-004","2014-06-29-S-004","Volendam",1,"1",13.34491952,1501.164827,"BL-Blowing","excellent","1'",454554.5612,6461166.275,-0.384101237561,7893,1500,"1_excellent_1500",0.271354730339126,3.68521307423036,55.2230271562813,5
"1598","2014-06-29-S-006","2014-06-29-S-006","Volendam",1,"1",10.25152206,1192.257891,"BL-Blowing","excellent","calm",445080.3676,6473362.444,-1.31330279329,9278,1190,"1_excellent_1190",0.412494105005511,2.42427706933325,9.76515031860663,3
"1599","2014-06-29-S-011","2014-06-29-S-011","Volendam",1,"1",7.512137493,2123.957309,"SA-Surface-active","excellent","calm",441625.8302,6481852.781,-2.13616517496,9674,2120,"1_excellent_2120",0.13566524055367,7.37108485503618,53.4873275321058,3
"1600","2014-06-29-S-012","2014-06-29-S-012","Volendam",1,"1",9.154919967,5593.843734,"BL-Blowing","excellent","calm",442662.2293,6486943.771,-1.64270255003,9823,5590,"1_excellent_5590",0.0164603597775924,60.7520135350447,60.7520135350447,1
"1601","2014-06-29-S-023","2014-06-29-S-023","Volendam",1,"1",20.3089863,2993.894699,"BL-Blowing","excellent","1'",509745.1689,6422209.957,1.70778051053,3720,2990,"1_excellent_2990",0.0652363675290926,15.3288731098347,15.3288731098347,1
